seq,time,pos_press,neg_press,act_pos_ref,act_neg_ref,pos_ctrl,neg_ctrl,act_pos_press,act_neg_press,act_pos_ctrl1,act_pos_ctrl2,act_neg_ctrl1,act_neg_ctrl2,angle,angle_reference,angular_vel,flowrate1,flowrate2,flowrate3,flowrate4,flowrate5,flowrate6,rtt_ms,loop_dt_ms,loop_hz
2349,46.960299015045166,310.2398681640625,101.33172607421875,101.32499694824219,0.0,0.922431468963623,0.914821445941925,101.65782928466797,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.139310836791992,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0034809112548828125,4.569389,4.931475,202.7790873927172
2350,46.98044800758362,310.3260498046875,101.34113311767578,101.32499694824219,0.0,0.9214463233947754,1.0,101.58988189697266,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.200702667236328,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0037848949432373047,4.712885,5.199756,192.31671639976955
2351,47.0007643699646,309.59246826171875,101.3069839477539,101.32499694824219,0.0,0.920497715473175,1.0,102.04180145263672,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.253299713134766,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0038683414459228516,4.317116,5.009674,199.61378724443944
2352,47.02030396461487,308.2926025390625,101.29145050048828,101.32499694824219,0.0,0.9195969700813293,1.0,102.30370330810547,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.296310424804688,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.004011392593383789,4.796392,5.123918,195.16315444548488
2353,47.04051208496094,306.22357177734375,101.31268310546875,101.32499694824219,0.0,0.9187543988227844,1.0,101.86143493652344,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.330331802368164,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.004065036773681641,4.443295,4.954928,201.8192797150635
2354,47.06053352355957,305.6368408203125,101.33784484863281,101.32499694824219,0.0,0.9179789423942566,0.9937642216682434,101.433837890625,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.35477066040039,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.004220008850097656,4.046695,4.76009,210.080061511442
2355,47.08044672012329,312.03875732421875,101.33058166503906,101.32499694824219,0.0,0.917277991771698,0.9786865711212158,101.56114959716797,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.367990493774414,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0043392181396484375,4.984166,5.258414,190.17140909787628
2356,47.100679874420166,313.87847900390625,101.292236328125,101.32499694824219,0.0,0.916660726070404,1.0,102.099853515625,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.36968231201172,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.004458427429199219,4.586787,5.187291,192.77885123468107
2357,47.12052273750305,312.202880859375,101.27499389648438,101.32499694824219,0.0,0.9161332845687866,0.9589650630950928,102.26544189453125,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.36111068725586,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.004273653030395508,4.290765,4.851295,206.13052803426712
2358,47.14052629470825,311.09197998046875,101.31170654296875,101.32499694824219,0.0,0.9157009124755859,0.983255922794342,101.89219665527344,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.34286117553711,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.004279613494873047,4.321317,4.839726,206.6232675155577
2359,47.1605749130249,310.0581970214844,101.35246276855469,101.32499694824219,0.0,0.9153690934181213,1.0,101.35074615478516,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.316181182861328,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.004231929779052734,4.200437,4.868233,205.41333991203788
2360,47.180400371551514,309.2596130371094,101.33216094970703,101.32499694824219,0.0,0.915141224861145,1.0,101.59893798828125,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.28132438659668,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0041961669921875,5.048982,5.271091,189.71404591573167
2361,47.200732469558716,307.8905029296875,101.30805969238281,101.32499694824219,0.0,0.9150207042694092,1.0,102.13800048828125,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.239280700683594,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0039517879486083984,4.268082,4.948713,202.07274093284457
2362,47.22059202194214,306.08807373046875,101.29683685302734,101.32499694824219,0.0,0.915008008480072,1.0,102.0856704711914,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.19139289855957,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.003713369369506836,4.597143,5.135857,194.7094710775631
2363,47.24058198928833,307.50604248046875,101.32794952392578,101.32499694824219,0.0,0.9151036143302917,0.9855919480323792,101.815185546875,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.137582778930664,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.003725290298461914,4.502459,5.043683,198.2678134212638
2364,47.26046538352966,313.108154296875,101.34952545166016,101.32499694824219,0.0,0.9153067469596863,1.0,101.50798034667969,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.07956314086914,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.003701448440551758,4.350963,4.910402,203.6493142516641
2365,47.2804274559021,313.608154296875,101.32905578613281,101.32499694824219,0.0,0.9156152009963989,1.0,101.75379180908203,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.018373489379883,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.00362396240234375,4.830055,5.144672,194.375851366229
2366,47.30063772201538,312.1001281738281,101.29379272460938,101.32499694824219,0.0,0.9160282015800476,0.9394122362136841,102.01712799072266,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.956205368041992,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.003540515899658203,4.244593,4.960756,201.5821782002582
2367,47.3206684589386,311.29449462890625,101.30075073242188,101.32499694824219,0.0,0.9165375232696533,1.0,102.07220458984375,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.89142608642578,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0037431716918945312,4.377842,5.050912,197.98404723740978
2368,47.34050917625427,310.2196044921875,101.32527160644531,101.32499694824219,0.0,0.9171357154846191,1.0,101.73162078857422,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8228702545166,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.003975629806518555,4.533427,5.156136,193.94368185788738
2369,47.360458850860596,309.0358581542969,101.3310546875,101.32499694824219,0.0,0.9178222417831421,1.0,101.59906005859375,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.752119064331055,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.003921985626220703,3.755337,4.686734,213.36820054221124
2370,47.380560874938965,307.42449951171875,101.32366180419922,101.32499694824219,0.0,0.9185881018638611,1.0,101.80970001220703,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.680343627929688,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.004029273986816406,4.518464,5.130978,194.8946185308142
2371,47.400545597076416,306.013427734375,101.31021118164062,101.32499694824219,0.0,0.9194235801696777,1.0,102.07231903076172,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.60751724243164,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0041425228118896484,4.283616,5.18009,193.04683895453553
2372,47.42051410675049,309.58184814453125,101.30619049072266,101.32499694824219,0.0,0.9203202724456787,0.9957216382026672,101.94309997558594,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.534656524658203,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.003993511199951172,4.457907,5.108861,195.73834559209968
2373,47.44050478935242,313.5260009765625,101.32939147949219,101.32499694824219,0.0,0.9212689995765686,1.0,101.79945373535156,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.461212158203125,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0039637088775634766,4.420614,4.948832,202.06788187596587
2374,47.460700273513794,313.0741882324219,101.31591033935547,101.32499694824219,0.0,0.922264575958252,1.0,101.69371032714844,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.388769149780273,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.003945827484130859,4.447182,5.021226,199.15454910812616
2375,47.48057246208191,311.4046630859375,101.3159408569336,101.32499694824219,0.0,0.9232823848724365,0.9282029867172241,101.76190185546875,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.315824508666992,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0039577484130859375,4.716507,5.255253,190.28579594550445
2376,47.50053954124451,311.0792236328125,101.30748748779297,101.32499694824219,0.0,0.9243183135986328,1.0,102.0890121459961,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.242881774902344,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0040471553802490234,4.066099,4.971188,201.1591595409387
2377,47.520528078079224,310.088134765625,101.30131530761719,101.32499694824219,0.0,0.9253662824630737,1.0,102.0185546875,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.16994857788086,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.003713369369506836,4.605255,5.182771,192.94697759171686
2378,47.54048824310303,308.4959716796875,101.31920623779297,101.32499694824219,0.0,0.9264097213745117,1.0,101.76296997070312,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.097732543945312,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.003629922866821289,4.187098,4.849244,206.2177114618279
2379,47.5605366230011,306.5072021484375,101.319580078125,101.32499694824219,0.0,0.927438497543335,0.9894705414772034,101.62659454345703,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.03030776977539,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0033020973205566406,4.539717,5.138218,194.62000249892083
2380,47.58052682876587,306.028076171875,101.32722473144531,101.32499694824219,0.0,0.9284406304359436,0.9795884490013123,101.69466400146484,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.96695899963379,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0028967857360839844,4.432217,5.056719,197.756687686225
2381,47.600584983825684,311.6095886230469,101.3054428100586,101.32499694824219,0.0,0.9294043779373169,0.9834709167480469,101.9361801147461,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.91050148010254,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.002765655517578125,4.470531,5.152265,194.0893956347354
2382,47.62051177024841,313.19183349609375,101.30640411376953,101.32499694824219,0.0,0.9303218126296997,1.0,102.07029724121094,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.861684799194336,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.002384185791015625,4.595561,5.12312,195.19355392807506
2383,47.64046263694763,312.1006164550781,101.30516815185547,101.32499694824219,0.0,0.9311801791191101,0.9941787123680115,101.8771743774414,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.821487426757812,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.001913309097290039,4.310162,4.928086,202.9185367300814
2384,47.66044092178345,310.2655029296875,101.33134460449219,101.32499694824219,0.0,0.9319705963134766,0.8894177079200745,101.57473754882812,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.791458129882812,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0018298625946044922,4.6261,5.187496,192.77123298022784
2385,47.68045234680176,310.67034912109375,101.31810760498047,101.32499694824219,0.0,0.9326844215393066,1.0,101.62898254394531,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.77188491821289,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0018358230590820312,4.486706,4.937297,202.53997278267846
2386,47.70048904418945,309.8885498046875,101.28380584716797,101.32499694824219,0.0,0.9333133101463318,1.0,101.95442199707031,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.764028549194336,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0021219253540039062,4.18759,4.920979,203.21159671683216
2387,47.72067618370056,307.82208251953125,101.2759780883789,101.32499694824219,0.0,0.9338542819023132,1.0,102.18675994873047,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.765602111816406,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0024557113647460938,4.534444,5.18505,192.86217104945948
2388,47.740405797958374,305.90484619140625,101.29381561279297,101.32499694824219,0.0,0.9342911243438721,0.9746906161308289,101.8550033569336,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.777057647705078,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0025153160095214844,4.331844,4.802001,208.24652056507279
2389,47.760544538497925,307.818115234375,101.32971954345703,101.32499694824219,0.0,0.934628427028656,0.958543062210083,101.43848419189453,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.79871940612793,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0025093555450439453,4.584442,5.101252,196.0303078538367
2390,47.78048491477966,312.89813232421875,101.3317642211914,101.32499694824219,0.0,0.934859037399292,1.0,101.59476470947266,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.829177856445312,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0022351741790771484,4.39494,4.995048,200.19827637291976
2391,47.800495624542236,312.85009765625,101.29536437988281,101.32499694824219,0.0,0.9349803924560547,1.0,101.93022155761719,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.866823196411133,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.002187490463256836,4.37352,5.125604,195.0989580935242
2392,47.820483446121216,311.2982177734375,101.28517150878906,101.32499694824219,0.0,0.9349908828735352,0.9380555748939514,102.21810913085938,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.91192054748535,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0022590160369873047,4.233227,4.986315,200.54890234572022
2393,47.84046936035156,310.56378173828125,101.3156509399414,101.32499694824219,0.0,0.9348905682563782,0.9810373783111572,101.86394500732422,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.96233367919922,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0019073486328125,4.380838,5.003743,199.85039199655137
2394,47.860451459884644,309.0281066894531,101.34571838378906,101.32499694824219,0.0,0.934680163860321,1.0,101.52157592773438,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.019195556640625,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0016391277313232422,4.339452,4.849419,206.2102697250949
2395,47.880314350128174,308.05633544921875,101.3347396850586,101.32499694824219,0.0,0.9343617558479309,1.0,101.53897857666016,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.07884979248047,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0015735626220703125,4.683277,4.982461,200.7040295950134
2396,47.90040612220764,306.0530090332031,101.28526306152344,101.32499694824219,0.0,0.9339390397071838,1.0,102.09806823730469,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.143102645874023,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0018239021301269531,4.88397,5.166532,193.55343197332368
2397,47.920283794403076,304.56695556640625,101.29142761230469,101.32499694824219,0.0,0.9334173202514648,0.9569085240364075,102.19701385498047,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.211315155029297,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0018417835235595703,4.767362,5.104702,195.8978212636115
2398,47.94030237197876,308.57403564453125,101.333740234375,101.32499694824219,0.0,0.9328009486198425,0.9739164710044861,101.77429962158203,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.28206443786621,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0018656253814697266,4.539593,4.964829,201.4168060974507
2399,47.96031093597412,312.77532958984375,101.35400390625,101.32499694824219,0.0,0.932096004486084,1.0,101.55924224853516,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.354639053344727,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.001901388168334961,4.737028,4.990508,200.3804021554519
2400,47.98048186302185,311.67242431640625,101.32859802246094,101.32499694824219,0.0,0.9313138127326965,1.0,101.66283416748047,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.428787231445312,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0019073486328125,4.329781,4.930989,202.79907337047393
2401,48.00063443183899,310.1141052246094,101.30598449707031,101.32499694824219,0.0,0.9304597973823547,0.8965338468551636,102.20964813232422,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.502410888671875,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0021398067474365234,4.445436,5.022705,199.09590549315558
2402,48.02050805091858,310.8183898925781,101.2867431640625,101.32499694824219,0.0,0.9295432567596436,1.0,102.19951629638672,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.576738357543945,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.002092123031616211,4.646389,5.161829,193.72978066495423
2403,48.040467500686646,309.31280517578125,101.3193130493164,101.32499694824219,0.0,0.928577184677124,1.0,101.7957534790039,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.65142250061035,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0019609928131103516,4.148904,4.770782,209.60924225839707
2404,48.06046724319458,307.77783203125,101.32847595214844,101.32499694824219,0.0,0.927570104598999,1.0,101.5922622680664,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.726119995117188,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0019371509552001953,4.174955,4.928208,202.91351339066858
2405,48.080514430999756,305.8857421875,101.31685638427734,101.32499694824219,0.0,0.9265335202217102,1.0,101.76881408691406,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.80081558227539,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.002205371856689453,4.164631,5.033204,198.6806018591736
2406,48.10068130493164,304.7012939453125,101.28605651855469,101.32499694824219,0.0,0.9254798889160156,0.9418313503265381,102.04931640625,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.875513076782227,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0024199485778808594,4.168332,5.011066,199.55833748747276
2407,48.12048053741455,310.7030029296875,101.3089828491211,101.32499694824219,0.0,0.9244188070297241,0.9876437187194824,101.9565658569336,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.95071029663086,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.002467632293701172,4.523139,5.073377,197.10737049503715
2408,48.14050912857056,313.67620849609375,101.32951354980469,101.32499694824219,0.0,0.9233658909797668,1.0,101.71994018554688,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.024166107177734,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0021219253540039062,4.318991,4.912229,203.57357118326527
2409,48.160449743270874,311.82391357421875,101.328125,101.32499694824219,0.0,0.9223303198814392,0.9788795113563538,101.64305114746094,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.094261169433594,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0016748905181884766,4.135056,4.917777,203.34390925005343
2410,48.180530071258545,310.6789245605469,101.31239318847656,101.32499694824219,0.0,0.921323835849762,0.9486491084098816,101.81554412841797,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.15768051147461,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.001531839370727539,4.516134,5.055406,197.80804944251759
2411,48.2005512714386,310.2465515136719,101.30586242675781,101.32499694824219,0.0,0.9203585982322693,1.0,102.0594482421875,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.211849212646484,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0013709068298339844,4.323809,4.971206,201.15843117344164
2412,48.22054886817932,309.2240905761719,101.31658935546875,101.32499694824219,0.0,0.9194456338882446,1.0,101.99340057373047,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.257923126220703,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0017940998077392578,4.414551,5.00566,199.77385599501366
2413,48.24039649963379,307.8956298828125,101.32435607910156,101.32499694824219,0.0,0.9185952544212341,1.0,101.87407684326172,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.29431915283203,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0020563602447509766,4.481141,4.876366,205.07074325430042
2414,48.26033926010132,305.9309387207031,101.32666778564453,101.32499694824219,0.0,0.9178153276443481,1.0,101.67666625976562,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.318958282470703,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0019669532775878906,4.838774,5.119105,195.3466475096721
2415,48.28035759925842,305.6005859375,101.32257843017578,101.32499694824219,0.0,0.9171180129051208,1.0,101.6482925415039,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.332454681396484,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.002378225326538086,4.518203,4.948724,202.07229176652405
2416,48.30031657218933,311.74884033203125,101.30679321289062,101.32499694824219,0.0,0.9165093302726746,0.956706702709198,101.91532135009766,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3353271484375,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.002592802047729492,4.621282,4.933074,202.71335885089093
2417,48.32028341293335,313.8250732421875,101.3021469116211,101.32499694824219,0.0,0.9159960746765137,1.0,102.04263305664062,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.327922821044922,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.002950429916381836,4.70768,4.974277,201.0342407549881
2418,48.34028720855713,312.1929931640625,101.32026672363281,101.32499694824219,0.0,0.9155847430229187,1.0,101.83247375488281,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.31061553955078,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0031769275665283203,4.542907,5.051803,197.94912826173152
2419,48.36034154891968,310.5797424316406,101.32935333251953,101.32499694824219,0.0,0.9152796268463135,0.941689670085907,101.57485961914062,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.283828735351562,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.003343820571899414,4.480902,4.740681,210.940158175587
2420,48.38026738166809,310.4033203125,101.34473419189453,101.32499694824219,0.0,0.9150851368904114,1.0,101.54005432128906,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.24888801574707,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0034093856811523438,4.491176,4.940005,202.42894490997477
2421,48.40037727355957,309.58709716796875,101.31604766845703,101.32499694824219,0.0,0.9150028228759766,1.0,101.94488525390625,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.207355499267578,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0032186508178710938,4.815471,5.200738,192.28040328122663
2422,48.420499324798584,308.047607421875,101.28834533691406,101.32499694824219,0.0,0.9150342345237732,1.0,102.01533508300781,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.160411834716797,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0029087066650390625,4.407097,4.918347,203.3203431966065
2423,48.44048237800598,306.3757019042969,101.31539154052734,101.32499694824219,0.0,0.9151790738105774,1.0,101.81745147705078,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.108352661132812,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0026226043701171875,4.607843,5.097144,196.18829681876753
2424,48.46039152145386,307.64923095703125,101.3411636352539,101.32499694824219,0.0,0.9154356122016907,1.0,101.57235717773438,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.05239486694336,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.002461671829223633,4.327214,4.834022,206.8670767323773
2425,48.480504274368286,313.1287841796875,101.34268188476562,101.32499694824219,0.0,0.9158013463020325,0.984571635723114,101.45779418945312,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.99294662475586,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.002485513687133789,4.439574,5.014356,199.42740403752745
2426,48.500516414642334,313.820556640625,101.30425262451172,101.32499694824219,0.0,0.9162718653678894,1.0,101.91031646728516,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.92919158935547,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.002574920654296875,4.503593,5.060971,197.59054141981844
2427,48.52054691314697,312.3162536621094,101.27678680419922,101.32499694824219,0.0,0.9168421626091003,0.9413497447967529,102.26007080078125,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.862876892089844,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0026047229766845703,2.36269,3.323665,300.87268121185497
2428,48.54029965400696,311.6833801269531,101.31602478027344,101.32499694824219,0.0,0.9175050258636475,1.0,101.7938461303711,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7935791015625,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0027000904083251953,4.690553,5.068785,197.28593735974204
2429,48.560274839401245,310.41571044921875,101.33885192871094,101.32499694824219,0.0,0.918255090713501,1.0,101.42095947265625,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.721721649169922,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.002974271774291992,4.502625,4.819988,207.4693961893681
2430,48.58029127120972,309.1730651855469,101.33189392089844,101.32499694824219,0.0,0.9190818667411804,1.0,101.4549331665039,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.650005340576172,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0030875205993652344,4.77906,5.087422,196.5632102074489
2431,48.600388050079346,307.544189453125,101.2963638305664,101.32499694824219,0.0,0.9199762940406799,1.0,101.97003936767578,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.578048706054688,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.003159046173095703,4.466523,4.899452,204.10445902929553
2432,48.62028217315674,306.3246765136719,101.27803802490234,101.32499694824219,0.0,0.9209299087524414,0.984876275062561,102.01033020019531,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.50609588623047,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.002962350845336914,4.728281,5.049765,198.02901719188912
2433,48.64039063453674,309.9913330078125,101.3132095336914,101.32499694824219,0.0,0.9219289422035217,1.0,101.7753677368164,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.434139251708984,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0030159950256347656,4.691526,5.018089,199.27904825920785
2434,48.66028666496277,313.3691101074219,101.34941101074219,101.32499694824219,0.0,0.9229656457901001,1.0,101.46125030517578,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.362173080444336,16.751754760742188,0.0,0.0,-0.058591365814208984,-0.0030815601348876953,4.663808,4.946473,202.16424915288124
