time_mid,freq_hz,input_amp,output_amp,input_offset,output_offset,gain,phase_rad,phase_deg,delay_sec,n_points,gain_norm,gain_db,phase_unwrapped_rad,phase_unwrapped_deg
39.990138936499875,0.37491966054437437,0.0014549893291091907,0.2189195907660834,0.9252911279374803,23.922940860652254,150.46130331424197,-2.108772803557528,-120.8237815958166,0.8951827574382748,4000,1.1630580334680545,1.3120277079160878,-2.108772803557528,-120.8237815958166
45.33011131099988,0.41830703458656127,0.009767065951463011,1.3664705586256165,0.9248549150868794,23.75977075712343,139.90594160172867,-1.7022965143402955,-97.53440575153014,0.6476795331284289,534,1.0814656375131957,0.680254494448304,-1.7022965143402955,-97.53440575153014
50.1201039954999,0.4572258350875002,0.009851083358321992,1.2744048865134108,0.9250289896942321,23.818919144706253,129.36697824578044,-1.7823707235114201,-102.12231998488335,0.620422314970092,479,1.0,0.0,-1.7823707235114201,-102.12231998488335
54.49009071599994,0.49273206479124965,0.009825420893475593,1.2088472578757696,0.9251123836642335,23.871860463061545,123.0326182442204,-1.8679567985690781,-107.02604087077702,0.6033594710348963,438,0.9510357272972274,-0.4360633546988355,-1.8679567985690781,-107.02604087077702
58.550102822999975,0.5257195954956237,0.009831794331076052,1.1518436150607343,0.9251429114386849,23.90583980860042,117.15497459299166,-1.9571596437095817,-112.13698741788696,0.5925052716033782,406,0.9056018481811675,-0.8612539966570748,-1.9571596437095817,-112.13698741788696
62.36009235499989,0.55667571335875,0.009884946394442965,1.0936324377289175,0.9251451136955933,23.94383140190061,110.63615259903953,-2.043150134491003,-117.063879617921,0.584141602695631,381,0.8552116938902694,-1.3585273871059067,-2.043150134491003,-117.063879617921
65.95009133249994,0.5858444584390621,0.009944293708895852,1.0352068767719589,0.9251290729502659,23.975820945601583,104.10059347361145,-2.114223115907574,-121.13606149050226,0.5743658659713008,360,0.8046921624453024,-1.8874045720276493,-2.114223115907574,-121.13606149050226
69.37010966399998,0.6136318549915623,0.009994770678439038,0.982158657688333,0.9251058118999541,24.002163491138035,98.267252875253,-2.182552849088835,-125.05106681704353,0.5660789472811252,342,0.7596007436191173,-2.38829237555345,-2.182552849088835,-125.05106681704353
72.63008611099997,0.6401196052253113,0.010020099450256528,0.9380928289257946,0.9250799028363608,24.03202403145743,93.62110960902471,-2.2404759893081283,-128.3698182877535,0.5570565651579784,326,0.7236862983006125,-2.808992997631425,-2.2404759893081283,-128.3698182877535
75.76014488449994,0.6655510466137494,0.010027984610571486,0.8957576095463543,0.9250578623767534,24.055768111190677,89.32578622049819,-2.2881239581960084,-131.0998458073997,0.5471649999000465,313,0.6904836723540902,-3.21693173172466,-2.2881239581960084,-131.0998458073997
78.76010959699988,0.6899255649881245,0.01002251530866464,0.8603973868629072,0.9250393701094333,24.071232717792775,85.84645274815182,-2.346858296201139,-134.4650754875885,0.5413831832468246,301,0.6635886059350843,-3.562021591651605,-2.346858296201139,-134.4650754875885
81.65010235599993,0.7134070987253124,0.010012685896085843,0.8238248436738073,0.9250247091617085,24.088821050721272,82.27810721555309,-2.4093437541515836,-138.04522850909115,0.5375037180958223,290,0.6360054809291084,-3.9307828339810658,-2.4093437541515836,-138.04522850909115
84.46009470050001,0.7362381854737486,0.009998236360351114,0.7806719152455666,0.9250097691959106,24.10902800216796,78.08096219263126,-2.449312985042437,-140.33529674952098,0.5294757545044081,281,0.6035617686322361,-4.385565550159139,-2.449312985042437,-140.33529674952098
87.17011004999983,0.7582569021246871,0.009987915539367441,0.7557899970259895,0.9250002992472418,24.130445497283823,75.67044335197247,-2.476248515391029,-141.87858895744182,0.5197541762483593,272,0.5849285836158935,-4.657943110318062,-2.476248515391029,-141.87858895744182
89.81007993399999,0.7797069261665618,0.00997721040656053,0.7384208772555982,0.9249909521153634,24.141864973504,74.01075522773866,-2.513497409417418,-144.012793376684,0.5130588477958441,264,0.5720992809086708,-4.850571962274212,-2.513497409417418,-144.012793376684
92.38008204849984,0.8005883232331249,0.009968697071372528,0.7116041449775181,0.9249828366263142,24.15065719978413,71.38386690684561,-2.5568017210802054,-146.49394766968086,0.5082857451285685,257,0.5517935710860119,-5.164467275329293,-2.5568017210802054,-146.49394766968086
94.87009682449991,0.8208194791374994,0.009967490286142832,0.6901587382327532,0.9249800464186375,24.17470153095146,69.24097424927888,-2.603215234315194,-149.15324609042028,0.5047572371317784,250,0.5352291225178811,-5.429205281309959,-2.603215234315194,-149.15324609042028
97.31008859349993,0.8406446034215614,0.009965367759523962,0.6754621071322201,0.924975423020997,24.177497511675735,67.78095133385087,-2.63663462594027,-151.068036184432,0.49918054804333195,244,0.5239432214693603,-5.6143154793559,-2.63663462594027,-151.068036184432
99.69011595999984,0.8599819990762495,0.009967302007446775,0.6572001694194548,0.9249734526212662,24.17521347867744,65.93561316075775,-2.675386350472711,-153.28834644899445,0.49512776176209783,238,0.5096788535594351,-5.8540676960093565,-2.675386350472711,-153.28834644899445
102.02008974499995,0.8789132944299987,0.009969364611485548,0.6365310532083478,0.9249705592698113,24.192682721031083,63.848708319385814,-2.714361090260828,-155.52143454647415,0.4915205943397232,233,0.49354718789273694,-6.133426364984709,-2.714361090260828,-155.52143454647415
