curr_time,press_pos,press_neg,act_pos_press,act_neg_press,ref_act_pos,ref_act_neg,ref_ch_pos,ref_ch_neg,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5,ctrl6,raw_ctrl1,raw_ctrl2,raw_ctrl3,raw_ctrl4,raw_ctrl5,raw_ctrl6,controller,ch_pos_u_eff,ch_pos_current,ch_pos_state_curr,ch_pos_z,ch_pos_force_net,ch_pos_area_eff,ch_pos_q_static_lpm,ch_pos_q_pred_lpm,ch_pos_mdot,ch_neg_u_eff,ch_neg_current,ch_neg_state_curr,ch_neg_z,ch_neg_force_net,ch_neg_area_eff,ch_neg_q_static_lpm,ch_neg_q_pred_lpm,ch_neg_mdot,act_pos_in_u_eff,act_pos_in_current,act_pos_in_state_curr,act_pos_in_z,act_pos_in_force_net,act_pos_in_area_eff,act_pos_in_q_static_lpm,act_pos_in_q_pred_lpm,act_pos_in_mdot,act_pos_out_u_eff,act_pos_out_current,act_pos_out_state_curr,act_pos_out_z,act_pos_out_force_net,act_pos_out_area_eff,act_pos_out_q_static_lpm,act_pos_out_q_pred_lpm,act_pos_out_mdot,act_neg_in_u_eff,act_neg_in_current,act_neg_in_state_curr,act_neg_in_z,act_neg_in_force_net,act_neg_in_area_eff,act_neg_in_q_static_lpm,act_neg_in_q_pred_lpm,act_neg_in_mdot,act_neg_out_u_eff,act_neg_out_current,act_neg_out_state_curr,act_neg_out_z,act_neg_out_force_net,act_neg_out_area_eff,act_neg_out_q_static_lpm,act_neg_out_q_pred_lpm,act_neg_out_mdot
12.70000000004396,179.69791494576572,20.062699762941218,134.01549743913748,68.12082756134988,134.0,71.01131474676647,169.0,36.01131474676647,0.9142361214628175,0.9456029884347437,0.85,0.85,0.8787633643587403,0.85,0.42824080975211704,0.6373532562316246,0.0,0.0,0.1917557623916018,0.0,pid,0.828472242925635,0.2485416728776905,1.0,7436.977295863269,0.07662217086390347,0.08989245141043102,11.027047068064485,11.062255115711991,0.0002220044000872942,0.8912059768694873,0.2673617930608462,1.0,3.521483737709436e-05,0.21103821547343643,0.14857616062526963,10.30827565616186,10.392413482380894,0.00020856159042455642,0.7,0.21,0.0,-19160.312633049223,0.12245811747799755,5.754468808570786e-19,6.287992225165331e-17,0.0,0.0,0.7,0.21,0.0,7.595488517703514e-11,0.10623378984735214,1.06496805264756e-05,0.0008568878743108273,0.0008567329007786918,1.719346296780638e-08,0.7575267287174805,0.22725801861524414,1.0,27522.2861156744,0.18132832838307306,0.003184667700399569,0.21060272340820899,0.21767005851327176,4.368341739702764e-06,0.7,0.21,0.0,91.8577025624936,0.19506611965388837,0.0054337471213956445,0.2533126014796482,0.25316717831473506,5.080720608560867e-06
12.720000000043914,179.68963813041626,20.047495011753476,134.0151795339604,68.11389267149411,134.0,70.97724248300462,169.0,35.977242483004616,0.9141874896745943,0.9454872563203803,0.85,0.85,0.8787000716054865,0.85,0.4279165978306287,0.636581708802536,0.0,0.0,0.1913338107032434,0.0,pid,0.8283749793491886,0.24851249380475657,1.0,7437.750567760417,0.07659554585219422,0.08983461652815856,11.019342430646441,11.055322742539165,0.0002218652767954051,0.8909745126407607,0.2672923537922282,1.0,3.522979116473031e-05,0.21096877620481846,0.1483376477503749,10.291727533962366,10.37619202200068,0.0002082360477985204,0.7,0.21,0.0,-19160.312633049223,0.12245934243193397,5.770932928579828e-19,6.305380894717186e-17,0.0,0.0,0.7,0.21,0.0,7.595488517703514e-11,0.10623387388190826,1.0650086859400975e-05,0.000856916482826545,0.0008567610364983775,1.719402761339668e-08,0.7574001432109729,0.22722004296329187,1.0,27525.25034362058,0.1812922309358368,0.0031632336925993196,0.20919784836068642,0.2162506970663822,4.3398570877735025e-06,0.7,0.21,0.0,91.8577025624936,0.19506782796139846,0.0054350654834854255,0.2533418973738079,0.2531900807367149,5.0811802289907876e-06
12.740000000043867,179.68119321682667,20.031862180032974,134.0148613172034,68.10661907987131,134.0,70.94279347366289,169.0,35.94279347366289,0.9141378287824975,0.9453717907714565,0.85,0.85,0.8786366320168199,0.85,0.4275855252166503,0.6358119384763765,0.0,0.0,0.19091088011213275,0.0,pid,0.828275657564995,0.24848269726949848,1.0,7438.540195142862,0.07656835732300901,0.089775549677927,11.011475427960733,11.048195565014918,0.00022172224404538846,0.890743581542913,0.2672230744628739,1.0,3.5243223052650265e-05,0.2108994968754641,0.1480992656219614,10.275188483007977,10.359790054164266,0.00020790688263358015,0.7,0.21,0.0,-19160.312633049223,0.12246059149862977,5.787768434181712e-19,6.323159653315383e-17,0.0,0.0,0.7,0.21,0.0,7.595488517703514e-11,0.1062339579192282,1.0650493219592592e-05,0.0008569450930687204,0.0008567892565381409,1.7194593951176146e-08,0.7572732640336397,0.2271819792100919,1.0,27528.22119487,0.18125604958403385,0.0031418591048947026,0.2077972214245417,0.21483060445043692,4.311357762276701e-06,0.7,0.21,0.0,91.8577025624936,0.19506960434362938,0.005436436627567053,0.25337235561633886,0.2532141332488766,5.0816629301649325e-06
12.76000000004382,179.6725804167932,20.015797274120683,134.01454283056302,68.09900507489073,134.0,70.90798099949018,169.0,35.90798099949018,0.91408715930096,0.9452567129167432,0.85,0.85,0.878573087832939,0.85,0.4272477286730668,0.6350447527782882,0.0,0.0,0.19048725221959342,0.0,pid,0.8281743186019199,0.24845229558057597,1.0,7439.345851333164,0.07654061655358926,0.08971527490245229,11.003448754837445,11.040884353643206,0.0002215755179865957,0.8905134258334864,0.2671540277500459,1.0,3.5255278253934475e-05,0.21083045016263607,0.14786126842002514,10.258676138412254,10.343244244006522,0.00020757483074907687,0.7,0.21,0.0,-19160.312633049223,0.12246186528294815,5.804986415172231e-19,6.341340080481433e-17,0.0,0.0,0.7,0.21,0.0,7.595488517703514e-11,0.10623404195932017,1.0650899607091794e-05,0.0008569737050402318,0.0008568175578670454,1.7195161920318007e-08,0.7571461756658779,0.22714385269976337,1.0,27531.196689758362,0.18121980841742152,0.00312055850355188,0.206401796256446,0.21341088162984662,4.282865858069238e-06,0.7,0.21,0.0,91.8577025624936,0.19507144886333402,0.005437860630983278,0.2534039766848353,0.25323934148034055,5.082168825052086e-06
12.780000000043774,179.66379817184233,19.999299300123145,134.01422411704377,68.09104923770963,134.0,70.87281848135797,169.0,35.87281848135797,0.9140354825007593,0.9451421272434237,0.85,0.85,0.8785094809333388,0.85,0.42690321667172837,0.6342808482894914,0.0,0.0,0.19006320622225908,0.0,pid,0.8280709650015186,0.24842128950045556,1.0,7440.1675156324445,0.0765123242667349,0.08965379331476636,10.995262275366485,11.033398420060847,0.000221425285490901,0.8902842544868474,0.2670852763460542,1.0,3.526609189985495e-05,0.21076169875864437,0.1476238775510779,10.242205861450824,10.32659031483099,0.00020724060906307913,0.7,0.21,0.0,-19160.312633049223,0.12246316442919915,5.822598663282047e-19,6.359934488852781e-17,0.0,0.0,0.7,0.21,0.0,7.595488517703514e-11,0.10623412600219186,1.065130602193765e-05,0.0008570023187437995,0.0008568459347866723,1.7195731406462757e-08,0.7570189618666776,0.22710568856000327,1.0,27534.17486618461,0.18118353132046328,0.0030993460417844286,0.2050124991141178,0.21199259947099824,4.254402865981626e-06,0.7,0.21,0.0,91.8577025624936,0.19507336153229024,0.00543933753286158,0.25343676015881067,0.2532657100520523,5.082698006388332e-06
12.800000000043728,179.65484378693313,19.98237017977325,134.0139052312021,68.082750435306,134.0,70.83731947508633,169.0,35.83731947508633,0.913982789031054,0.9450281210497791,0.85,0.85,0.8784458528411708,0.85,0.42655192687369325,0.6335208069985275,0.0,0.0,0.1896390189411392,0.0,pid,0.827965578062108,0.24838967341863238,1.0,7441.005336215415,0.0764834753596367,0.08959109336109781,10.986914291150208,11.025745520900792,0.00022127170222336782,0.8900562420995581,0.26701687262986745,1.0,3.527578881827001e-05,0.2106932950424576,0.14738728019222122,10.22579063854864,10.309862351432677,0.00020690490161101997,0.7,0.21,0.0,-19160.312633049223,0.12246448960349358,5.840617446168305e-19,6.378955685146402e-17,0.0,0.0,0.7,0.21,0.0,7.595488517703514e-11,0.10623421004785034,1.0651712464166279e-05,0.0008570309341819312,0.0008568743797915779,1.719630225898636e-08,0.7568917056823417,0.2270675117047025,1.0,27537.153779401968,0.18114724197481252,0.0030782354654218494,0.2036302292691652,0.21057679900807394,4.225989678152646e-06,0.7,0.21,0.0,91.8577025624936,0.19507534231266735,0.00544086733513337,0.2534707047437875,0.2532932425963923,5.083250547070602e-06
12.820000000043681,179.64571376066334,19.965014747857467,134.01358630768357,68.07410781350217,134.0,70.80149766621794,169.0,35.80149766621794,0.9139290627215988,0.9449147649186681,0.85,0.85,0.8783822447274865,0.85,0.42619375147732513,0.6327650994577877,0.0,0.0,0.1892149648499102,0.0,pid,0.8278581254431976,0.24835743763295925,1.0,7441.859569667152,0.07645406098886418,0.08952715534452345,10.978402104712478,11.017931795931622,0.00022111489140079298,0.8898295298373362,0.26694885895120085,1.0,3.528448351147804e-05,0.21062528136379094,0.14715162994956468,10.2094411269613,10.293092234880438,0.0002065683482025485,0.7,0.21,0.0,-19160.312633049223,0.12246584147734473,5.859055294792442e-19,6.398416745377167e-17,0.0,0.0,0.7,0.21,0.0,7.595488517703514e-11,0.10623429409630188,1.0652118933809508e-05,0.0008570595513568306,0.0008569028843066572,1.7196874305798132e-08,0.756764489454973,0.2270293468364919,1.0,27540.13150181343,0.18111096386172926,0.0030572401189655632,0.20225585944404356,0.20916449177683952,4.197646594728018e-06,0.7,0.21,0.0,91.8577025624936,0.19507739111837982,0.005442450003540461,0.25350580829522246,0.2533219417770675,5.083826500555867e-06
12.840000000043634,179.63640401492097,19.947240729944006,134.01326737367586,68.06512078996634,134.0,70.76536686474202,169.0,35.76536686474202,0.9138742825639801,0.9448021127013073,0.85,0.85,0.8783186974152428,0.85,0.42582855042653367,0.6320140846753821,0.0,0.0,0.18879131610161864,0.0,pid,0.8277485651279601,0.24832456953838802,1.0,7442.730549476075,0.07642406965654533,0.08946195378060035,10.96972231588781,11.009961753127763,0.00022095494349208604,0.8896042254026146,0.2668812676207844,1.0,3.529228042213031e-05,0.2105576900333745,0.14691704650993395,10.193165630610421,10.276309202595787,0.0002062315355929109,0.7,0.21,0.0,-19160.312633049223,0.12246722071322695,5.877924813963693e-19,6.418330814643013e-17,0.0,0.0,0.7,0.21,0.0,7.595488517703514e-11,0.10623437814755181,1.0652525430895101e-05,0.0008570881702704211,0.0008569314392987732,1.7197447365615312e-08,0.7566373948304856,0.2269912184491457,1.0,27543.106122777393,0.1810747202643601,0.0030363729519697594,0.20089023626892935,0.20775666020545977,4.169393331703538e-06,0.7,0.21,0.0,91.8577025624936,0.19507950781642378,0.005444085468625728,0.25354206784219835,0.2533518093094774,5.084425901269862e-06
12.860000000043588,179.62691004124125,19.929058643186757,134.01294842914797,68.05578904722107,134.0,70.72894099977032,169.0,35.728940999770316,0.9138184240895257,0.9446902016189578,0.85,0.85,0.878255251383055,0.85,0.42545616059683883,0.6312680107930524,0.0,0.0,0.18836834255370036,0.0,pid,0.8276368481790515,0.24829105445371544,1.0,7443.618664121198,0.0763934879657289,0.0893954590354796,10.960871028552269,11.001838301019522,0.00022079191686749062,0.8893804032379156,0.26681412097137464,1.0,3.5299274351367805e-05,0.21049054338396472,0.14668361554344408,10.176970093324123,10.259539522654931,0.0002058949909466355,0.7,0.21,0.0,-19160.312633049223,0.12246862795328829,5.897238532781785e-19,6.438710949111205e-17,0.0,0.0,0.7,0.21,0.0,7.595488517703514e-11,0.10623446220160469,1.0652931955446931e-05,0.0008571167909243503,0.0008569600357657627,1.719802125777674e-08,0.7565105027661101,0.22695315082983303,1.0,27546.07574842415,0.18103853426987382,0.003015646525723196,0.19953418075691348,0.20635425805233748,4.141249029711908e-06,0.7,0.21,0.0,91.8577025624936,0.1950816922281958,0.005445773626707411,0.25357947961085026,0.25338284598151756,5.085048765024577e-06
12.880000000043541,179.61722703710208,19.910481632149907,134.01262947407065,68.04611252568004,134.0,70.69223411416718,169.0,35.69223411416718,0.9137614602474474,0.9445790528258825,0.85,0.85,0.8781919467686068,0.85,0.4250764016496498,0.6305270188392169,0.0,0.0,0.1879463117907119,0.0,pid,0.8275229204948948,0.24825687614846845,1.0,7444.524343106512,0.07636230110182476,0.08932763836959041,10.951843981781364,10.993562823128523,0.0002206258392924022,0.889158105651765,0.2667474316955295,1.0,3.530555096201678e-05,0.21042385410811953,0.1464513895787818,10.160858159564475,10.242806270816388,0.0002055591773627805,0.7,0.21,0.0,-19160.312633049223,0.122470063813325,5.917008824747389e-19,6.459570031564485e-17,0.0,0.0,0.7,0.21,0.0,7.595488517703514e-11,0.1062345462584642,1.0653338507484428e-05,0.0008571454133199516,0.0008569886651107468,1.719859580975476e-08,0.7563838935372136,0.22691516806116407,1.0,27549.0385014875,0.18100242877140027,0.002995073020183179,0.19818848879425552,0.20495821088199634,4.113232263573063e-06,0.7,0.21,0.0,91.8577025624936,0.19508394413079086,0.005447514340835126,0.2536180390475015,0.25341505167485595,5.0856950894452485e-06
12.900000000043494,179.60735003745472,19.891525259751273,134.01231050841702,68.03609141673515,134.0,70.65526035913575,169.0,35.65526035913575,0.9137033622226125,0.9444686723619151,0.85,0.85,0.8781288233717157,0.85,0.42468908148408335,0.6297911490794339,0.0,0.0,0.1875254891447718,0.0,pid,0.827406724445225,0.2482220173335675,1.0,7445.448043955972,0.07633049328135119,0.0892584569110422,10.942636667422107,10.985135286934772,0.0002204567101141888,0.8889373447238302,0.26668120341714907,1.0,3.5311187344606165e-05,0.2103576258297391,0.14622038971276194,10.144831293037248,10.22612919973977,0.00020522449125033322,0.7,0.21,0.0,-19160.312633049223,0.12247152888668357,5.93724796353862e-19,6.480920830023164e-17,0.0,0.0,0.7,0.21,0.0,7.595488517703514e-11,0.10623463031813306,1.0653745087022777e-05,0.0008571740374582589,0.0008570173194123749,1.7199170862578647e-08,0.7562576467434314,0.22687729402302942,1.0,27551.99252115152,0.18096642646977334,0.0029746642411442514,0.1968539316445337,0.20356941657111086,4.085361052449495e-06,0.7,0.21,0.0,91.8577025624936,0.1950862632582779,0.005449307441726102,0.2536577408414438,0.2534484253866527,5.086364854406245e-06
