curr_time,press_pos,press_neg,act_pos_press,act_neg_press,ref_act_pos,ref_act_neg,ctrl_ch_pos,ctrl_ch_neg,ctrl_act_pos_in,ctrl_act_pos_out,ctrl_act_neg_in,ctrl_act_neg_out
0.019999999999999823,102.8004608144727,95.42541736058126,101.325,101.32459955728419,116.93720948047068,73.96230188034994,0.8831839323043823,0.9269486606121063,0.9005606546998024,0.8897114634513855,0.8699914202094078,0.8871262297034264
0.019999999999999823,102.8004608144727,95.42541736058126,101.325,101.32459955728419,116.93720948047068,73.96230188034994,0.8829826280474663,0.927665963768959,0.9011638164520264,0.8891019985079766,0.8701713293790817,0.8870595455169678
0.019999999999999823,102.8004608144727,95.42541736058126,101.325,101.32459955728419,116.93720948047068,73.96230188034994,0.8831744819879531,0.9281112998723984,0.9010787189006805,0.8891002506017684,0.8702964812517165,0.8876969456672669
0.019999999999999823,102.8004608144727,95.42541736058126,101.325,101.32459955728419,116.93720948047068,73.96230188034994,0.8834892481565475,0.9277886569499969,0.9008205652236938,0.8895079642534256,0.8704451337456703,0.8878655225038529
0.019999999999999823,102.8004608144727,95.42541736058126,101.325,101.32459955728419,116.93720948047068,73.96230188034994,0.8838590934872627,0.9268911451101303,0.9002334743738174,0.890259313583374,0.8705597892403603,0.8876539587974548
0.03999999999999961,105.17186759166785,90.15403667148092,101.32509464441495,101.31167022368307,116.93720948047068,73.96230188034994,0.8842791810631752,0.9254411339759826,0.8995068550109863,0.8913117855787277,0.8706723213195801,0.8870524689555168
0.060000000000000185,107.72966579647816,85.2910233541666,101.32577165917965,101.24216432505108,116.93720948047068,73.96230188034994,0.8842527613043785,0.9297832816839218,0.9022845596075058,0.8885609567165375,0.8707388043403625,0.8903731018304825
0.07999999999999834,110.24831813020135,80.78701056522137,101.3276078149275,101.08339915255036,116.93720948047068,73.96230188034994,0.8827476888895035,0.9311407029628753,0.9007674843072891,0.8855005428195,0.8688393980264664,0.8973935827612877
0.09999999999999613,112.65666292340923,76.62033724456651,101.3310053887898,100.82365836821822,116.93720948047068,73.96230188034994,0.8812874719500542,0.9327516466379165,0.8990419387817382,0.8822791874408722,0.8671758159995079,0.9042250216007233
0.11999999999999393,114.93706488187745,72.77387032395896,101.33609552190441,100.46845848904027,116.93720948047068,73.96230188034994,0.8793869033455849,0.932948699593544,0.89582981467247,0.879239296913147,0.8658962726593017,0.9072014063596725
0.13999999999999174,117.09006627992935,69.2285319471969,101.34269819757861,100.03302230087472,116.93720948047068,73.96230188034994,0.8785554990172386,0.9320409953594208,0.8941931173205375,0.8774744480848312,0.8653164818882942,0.9086219668388367
0.15999999999998954,119.11842776893019,65.96319638671835,101.3504726962772,99.53250472595809,116.93720948047068,73.96230188034994,0.8781724214553833,0.9292468130588531,0.8917861208319664,0.8766411304473877,0.8650565937161445,0.9098024874925613
0.17999999999998734,121.03166256814849,62.961037383784294,101.35930722508522,98.97386787427469,116.93720948047068,73.96230188034994,0.8782692402601242,0.9259915322065353,0.8907813161611556,0.876645864546299,0.8647268608212471,0.9089481323957443
0.19999999999998513,122.83669214741927,60.212998031320005,101.36891992560084,98.34127571523958,116.93720948047068,73.96230188034994,0.8790209740400314,0.9202301070094109,0.8903819173574448,0.8792924225330353,0.8647017151117324,0.9070172682404518
0.21999999999998293,124.54081216217389,57.71303595577954,101.378828744611,97.60823513547479,116.15567207449799,73.40087005845677,0.8805107623338699,0.9151100426912308,0.8901969879865647,0.8824302181601524,0.8651543647050858,0.9047841906547546
