time_mid,freq_hz,input_amp,output_amp,input_offset,output_offset,gain,phase_rad,phase_deg,delay_sec,n_points,gain_norm,gain_db,phase_unwrapped_rad,phase_unwrapped_deg
21.010128830000212,0.3266327818570016,0.01535746211446338,2.3032963392642705,0.9518015375839078,28.336180435432677,149.97896931779292,-1.3632298979669886,-78.10731965955829,0.664246789922919,1100,1.4477381377077927,3.2138003030644864,-1.3632298979669886,-78.10731965955829
27.140118110000003,0.4073455846358355,0.044719087280801,5.376216480113472,0.9505866814174144,28.086672463545813,120.22196352879531,-1.6714140050907162,-95.76496831075553,0.6530420628003727,613,1.1604955173545368,1.2928693449219029,-1.6714140050907162,-95.76496831075553
32.0401317190001,0.4718625416933313,0.04860151582439686,5.0348920573208495,0.9482126120016365,28.284457187298564,103.59537088333875,-1.8264878314998152,-104.65004407694127,0.6160577312138459,491,1.0,0.0,-1.8264878314998152,-104.65004407694127
36.27014658949997,0.5275565755760007,0.04875565966397075,4.842189784535956,0.9483066767912187,28.213056373310792,99.31543984655008,-1.984641147806675,-113.71156161732188,0.5987328441355029,424,0.9586860783421646,-0.36647158469228946,-1.984641147806675,-113.71156161732188
40.070156964000034,0.5775896328240842,0.04952660866549493,4.5223869778400525,0.9490316006570992,28.150370985240404,91.31226828762836,-2.1163819949278215,-121.25975614684177,0.583169497548856,380,0.881431935703549,-1.0962243670015344,-2.1163819949278215,-121.25975614684177
43.540099430000055,0.6232791128226691,0.049753551611234355,4.171796782272738,0.9496882863422237,28.11470093126276,83.84922577729598,-2.2061664137452643,-126.40402441111621,0.5633467940883448,347,0.8093916268876592,-1.8368258534799755,-2.2061664137452643,-126.40402441111621
46.74018429900002,0.6654125376380027,0.049607391628971466,3.9013147759750235,0.9500683169293856,28.119905980492344,78.64381996042293,-2.2851861983310586,-130.93152456591514,0.5465762347081344,321,0.759144151807571,-2.393514985639135,-2.2851861983310586,-130.93152456591514
49.74020431100007,0.7049124966896653,0.049434601020513204,3.703326889717146,0.9502957189489107,28.1410577341372,74.91365993184463,-2.3655787092826195,-135.53767614789882,0.5340996884341295,301,0.723137137239527,-2.8155866876173725,-2.3655787092826195,-135.53767614789882
52.57020131299987,0.7421742906845846,0.04939303331313158,3.5277874431306726,0.9504030168409972,28.162977667279268,71.42277374960851,-2.44633057626219,-140.16441731363005,0.5246013079890418,284,0.689439818986115,-3.2300727456125755,-2.44633057626219,-140.16441731363005
55.27022064100015,0.7777246667048343,0.049464831745554855,3.384616264084153,0.9504687119984859,28.169791483135462,68.42469982500872,-2.5257914044649814,-144.71718740626412,0.5168823935375942,270,0.6604995883654244,-3.602548974181523,-2.5257914044649814,-144.71718740626412
57.85020821250009,0.8116943082752535,0.04963393849762922,3.256715944917596,0.9504802605723259,28.165995417064973,65.61469920572904,-2.6033416787674932,-149.16049082387988,0.510456575226464,258,0.6333748182591994,-3.9667841463574227,-2.6033416787674932,-149.16049082387988
60.320187318500075,0.8442147911598362,0.049820940374695845,3.1285607712435324,0.9504376732487151,28.19975672740521,62.7961003488512,-2.672749827814052,-153.13728482806266,0.5038781021121442,247,0.6061670498729852,-4.348153495536447,-2.672749827814052,-153.13728482806266
62.68009609700016,0.8752895275199981,0.04993183651685315,3.00405789560314,0.9503726075461075,28.22243584459003,60.16317654547316,-2.733627820347555,-156.62533686546132,0.49705882054197975,237,0.5807515918179816,-4.720191822829419,-2.733627820347555,-156.62533686546132
64.96021449149998,0.9053081591478334,0.050019246930710866,2.878853419695213,0.9503302142304779,28.205437055196523,57.554913285342806,-2.7907804796546345,-159.89994303170607,0.4906246607116628,229,0.5555741805312593,-5.105158912876893,-2.7907804796546345,-159.89994303170607
67.16017105750007,0.9342761566748332,0.050060299874230274,2.7790591926767267,0.9502731540075829,28.227577704241302,55.514233827179154,-2.8407558244244693,-162.76331936672878,0.4839257946851396,221,0.535875622180986,-5.418719984826139,-2.8407558244244693,-162.76331936672878
69.30022382200013,0.9624514009859996,0.050102685937052686,2.6732308282492427,0.9502393292598633,28.245848050521875,53.35504031875256,-2.8948680554927826,-165.86372182697983,0.47870735099818473,215,0.5150330546992969,-5.763297942949759,-2.8948680554927826,-165.86372182697983
71.37016314900006,0.9897076949796684,0.0500958730119853,2.573972424798227,0.9501855732753723,28.26944056121292,51.380927610192785,-2.9320297557101567,-167.99293040896578,0.4714998491785801,208,0.49597706125357754,-6.090768179928421,-2.9320297557101567,-167.99293040896578
73.40015476800022,1.0164362444438362,0.050093653371980594,2.481039626541929,0.9501404874545729,28.2672648056435,49.52802320322827,-2.971135128142982,-170.23350320565388,0.4652243018908366,203,0.4780910843883457,-6.409787102116309,-2.971135128142982,-170.23350320565388
75.36022888300022,1.042242944896166,0.050064575053429046,2.4046676615476605,0.9501013389723977,28.25987799594405,48.03132072890647,-3.019803464440921,-173.02199347144912,0.46113686917754554,197,0.46364350375265034,-6.676316417356797,-3.019803464440921,-173.02199347144912
77.27020377450003,1.0673910937447495,0.0500455042899298,2.320918842852178,0.9500767128199079,28.237493164362853,46.37617056282107,-3.06791548988246,-175.77860947307536,0.4574461207934254,192,0.44766643690137853,-6.98090929906015,-3.06791548988246,-175.77860947307536
79.15021759750016,1.092143928311584,0.0500126727954767,2.246177079945764,0.9500411428142955,28.216368075926013,44.91215834697231,-3.110079877014471,-178.19445090149532,0.45322285186597683,188,0.4335344134010484,-7.259528461703103,-3.110079877014471,-178.19445090149532
80.99017882650014,1.1163703869185857,0.04996792643997888,2.168051367931959,0.9500020225396686,28.21044812789615,43.38886006278861,3.1381308634363636,179.80165403464855,-0.44738649899494204,184,0.41883010498268164,-7.559242186570762,-3.1450544437432226,-180.19834596535145
82.79019669900026,1.1400708465208365,0.0499266157311028,2.096675289412967,0.9499673866540683,28.2112404924981,41.99514144330037,3.087265977314864,176.88731073447306,-0.4309851816916113,180,0.40537662141865505,-7.842826024633306,-3.195919329864722,-183.11268926552694
84.55018448150008,1.1632444218180038,0.04990201857117389,2.0418620629519526,0.9499432814818674,28.244435516306766,40.91742421280414,3.048724879694683,174.67906850303498,-0.41712612210279576,176,0.39497348060930487,-8.068641257682422,-3.2344604274849034,-185.32093149696502
86.27019434650015,1.1858906286849185,0.04989790817514106,1.9653849431104182,0.94993306605897,28.26262745031073,39.38812296924233,3.006840579396679,172.27927486810083,-0.4035393566023599,172,0.3802112259784103,-8.399501289206228,-3.276344727782907,-187.72072513189917
87.96013199400022,1.2081428390098317,0.04988742967258261,1.9105637262434703,0.949916292694451,28.294443643128837,38.297497762116365,2.9673318180687795,170.0155895902225,-0.39090206173515524,169,0.3696834852325989,-8.643399002200416,-3.3158534891108067,-189.9844104097775
89.61020797449987,1.229866155184086,0.04988835469530868,1.8567339040911832,0.9499119426490196,28.29621983151169,37.21778189381306,2.947446093128507,168.87622147858684,-0.38142411939783966,166,0.35926105169047473,-8.891797261961669,-3.3357392140510793,-191.12377852141316
91.24013363050017,1.251329749562669,0.04989301638056098,1.8072730833116133,0.949903354048841,28.258215729072788,36.22296694845158,2.9085909531387655,166.64998594478467,-0.36993976031193054,163,0.34965816174588665,-9.127126599449713,-3.3745943540408208,-193.35001405521533
92.83023240250009,1.2722639868308354,0.04990322873277372,1.7562065781629925,0.9499080023497555,28.228958618143402,35.19224352330558,2.858696767532011,163.79125968727524,-0.3576110980606083,160,0.3397086493655823,-9.377867907231574,-3.4244885396475753,-196.20874031272476
94.41019364700014,1.2930679463510846,0.04990333585419677,1.7091631646116876,0.9498900140663672,28.24807390125409,34.249477221430084,2.8174426997580446,161.42757571608033,-0.34677986861404925,158,0.3306081819041823,-9.613728053895894,-3.4657426074215416,-198.57242428391967
95.96016877950001,1.3134761883143362,0.049924605394343166,1.6762334640867134,0.9498956268004911,28.22908524395965,33.57529720758981,2.7894033089616412,159.82103696332845,-0.3379941934599356,155,0.32410036202679143,-9.786409677032443,-3.493781998217945,-200.17896303667155
97.48015939150014,1.3334881453755016,0.04992961761404466,1.6134079370035226,0.9498899074027378,28.188155599653392,32.31364496870668,2.759122832730355,158.08609347362955,-0.3293077924611719,153,0.3119217074389922,-10.119088010280423,-3.5240624744492313,-201.91390652637045
98.9701612565002,1.3531069692132527,0.049942550013488345,1.5687575926858792,0.9499062559636942,28.243204977050667,31.411243363868955,2.7238282844665784,156.06386481829435,-0.3203817181271579,150,0.3032108780154078,-10.365104439604387,-3.559357022713008,-203.93613518170565
