curr_time,press_pos,press_neg,act_pos_press,act_neg_press,ref_act_pos,ref_act_neg,ctrl_ch_pos,ctrl_ch_neg,ctrl_act_pos_in,ctrl_act_pos_out,ctrl_act_neg_in,ctrl_act_neg_out
0.019999999999999823,102.80046083213954,95.42543000912174,101.325,101.32456330190817,116.93720948047068,73.96230188034994,0.9514269560575485,0.9342221409082413,0.9400517692673019,0.902009391784668,0.8971906960010528,0.9780114248394965
0.019999999999999823,102.80046083213954,95.42543000912174,101.325,101.32456330190817,116.93720948047068,73.96230188034994,0.9498993128538131,0.9349616438150405,0.9397104661678896,0.9014222741127014,0.8969746306538582,0.978993421792984
0.019999999999999823,102.80046083213954,95.42543000912174,101.325,101.32456330190817,116.93720948047068,73.96230188034994,0.9498685389757157,0.9355388194322586,0.9399827093351633,0.9009393155574799,0.8965882807970047,0.9800370648503303
0.019999999999999823,102.80046083213954,95.42543000912174,101.325,101.32456330190817,116.93720948047068,73.96230188034994,0.9496188700199127,0.9360313087701797,0.9400499782990664,0.9006788998842239,0.8961259260773659,0.9810845613479614
0.019999999999999823,102.80046083213954,95.42543000912174,101.325,101.32456330190817,116.93720948047068,73.96230188034994,0.9491036981344223,0.9363564282655715,0.9399214637465775,0.9006391495466232,0.8956960529088974,0.9820695442147552
0.03999999999999961,105.17093471974071,90.16902732371173,101.32793221319524,101.26983874058901,116.93720948047068,73.96230188034994,0.9485041618347168,0.9364620804786682,0.9398110184818506,0.9008257955312728,0.89540536403656,0.9829723620787263
0.060000000000000185,107.72224817697611,85.39892831812156,101.34920490481953,100.93728842643141,116.93720948047068,73.96230188034994,0.9500256538391113,0.9413419127464294,0.9400774694047868,0.8962339431047439,0.8922901391983032,0.9855716986581683
0.07999999999999834,110.22392827327282,81.10930081658887,101.40790566651987,100.16172343415735,116.93720948047068,73.96230188034994,0.9511901348829269,0.9463930040597915,0.9400698309764266,0.8916781842708588,0.8891155749559402,0.9881186533719301
0.09999999999999613,112.60142644572014,77.286384959269,101.52143181756063,98.89563231174755,116.93720948047068,73.96230188034994,0.9521595299243927,0.9515275657176971,0.9398855961859226,0.8872112825512886,0.8861594587564469,0.9904846981167793
0.11999999999999393,114.8355288443466,73.89565374905297,101.70350508933198,97.18109404361546,116.93720948047068,73.96230188034994,0.9565731674432755,0.954258993268013,0.9427895590662956,0.8848593786358833,0.8866454660892487,0.990600036457181
0.13999999999999174,116.92643166490625,70.88624942262113,101.96311245219891,95.11317679791267,116.93720948047068,73.96230188034994,0.9608801782131194,0.9557433724403381,0.9469407681375742,0.8839187860488892,0.8888232544064522,0.989497660845518
0.15999999999998954,118.87573570249161,68.20243411849994,102.30471072457777,92.80596476784875,116.93720948047068,73.96230188034994,0.9658209323883056,0.9574126988649369,0.9525926088914275,0.8824426233768463,0.8932832628488541,0.9873061049729586
0.17999999999998734,120.69239910665799,65.79339026167453,102.7298684125625,90.36566195564932,116.93720948047068,73.96230188034994,0.9690720915794372,0.9587587207555771,0.956852157972753,0.881239603459835,0.8973637878894806,0.985193657502532
0.19999999999998513,122.38511457057855,63.615056422987735,103.23774724308869,87.87769148114204,116.93720948047068,73.96230188034994,0.970924174785614,0.9597360640764236,0.9598367586731911,0.8803618237376213,0.9007081538438797,0.9833995681256056
0.21999999999998293,123.96013415697085,61.63514767427602,103.8263620296422,85.40375036307263,116.15567207449799,73.40087005845677,0.9715958088636398,0.9603665709495545,0.9613334972411394,0.8799540385603905,0.9024391889572143,0.9822186473757029
0.23999999999998073,125.42338109739256,59.8295850989738,104.49692601439916,82.98092223646043,116.12369331995613,73.36397867023383,0.9703470885753631,0.960775750875473,0.961663319543004,0.8805714294314384,0.9030769288539886,0.9817684900015592
0.25999999999998963,126.78111892109631,58.18259693597969,105.25617973642862,80.61622125182579,116.12369331995613,73.36397867023383,0.9655927836894989,0.9621431589126587,0.9613775569945574,0.8865881070494651,0.9043983280658722,0.9829190336167812
0.28000000000000963,128.03947633196393,56.68078538620265,106.11708349453106,78.31350706046011,116.12369331995613,73.36397867023383,0.9611790835857391,0.9634540975093842,0.9615757666528225,0.8917906448245049,0.90565025806427,0.9832857318222522
