ctrl,p_in,p_out,real_flow_lpm,pred_flow_lpm,err_lpm
0.9830175638198853,106.15046691894533,101.325,2.0591020584106445,4.112830731409461,2.0537286729988162
0.9830175638198853,106.13628387451172,101.325,2.135872840881348,4.1069490549922865,1.9710762141109384
0.9830175638198853,105.84195709228516,101.325,2.2073984146118164,3.9827052276302686,1.7753068130184522
0.9830175638198853,105.74015045166016,101.325,2.274453639984131,3.938715397752107,1.6642617577679761
0.9830175638198853,105.46179962158205,101.325,2.335834503173828,3.8155773413996967,1.4797428382258686
0.9830175638198853,105.32089233398438,101.325,2.3906350135803223,3.7515441787751347,1.3609091651948124
0.9830175638198853,105.1029815673828,101.325,2.437949180603028,3.6500924396650665,1.2121432590620387
0.9830175638198853,104.97566223144533,101.325,2.4827957153320312,3.5893674051527023,1.106571689820671
0.9830175638198853,104.95635223388672,101.325,2.5263547897338867,3.5800596063061727,1.053704816572286
0.9830175638198853,104.67525482177734,101.325,2.56730318069458,3.441469811393385,0.874166630698805
0.9830175638198853,104.45066833496094,101.325,2.6038527488708496,3.326252014731383,0.7223992658605334
0.9830175638198853,104.36328125,101.325,2.635645866394043,3.2802434750325165,0.6445976086384735
0.9830175638198853,104.1903076171875,101.325,2.6633143424987797,3.187074414073442,0.5237600715746624
0.9830175638198853,104.13821411132812,101.325,2.687513828277588,3.1584394001435756,0.4709255718659877
0.9830175638198853,104.03569793701172,101.325,2.7083396911621094,3.1012643098683053,0.3929246187061959
0.9830175638198853,103.69416046142578,101.325,2.7261972427368164,2.902141370474573,0.1759441277377567
0.9830175638198853,103.54336547851562,101.325,2.739965915679932,2.809471182260555,0.06950526658062284
0.9830175638198853,103.68832397460938,101.325,2.7462363243103027,2.8986126555946496,0.1523763312843469
0.9830175638198853,103.54562377929688,101.325,2.747178077697754,2.810882748027579,0.06370467032982496
0.9830175638198853,103.29957580566406,101.325,2.7458786964416504,2.652446618468499,-0.09343207797315145
0.9830175638198853,102.96627044677734,101.325,2.742922306060791,2.4205388232774845,-0.32238348278330653
0.9830175638198853,103.12386322021484,101.325,2.739346027374268,2.5329474350143455,-0.20639859235992253
0.9830175638198853,103.06092071533205,101.325,2.7356743812561035,2.4886847640292835,-0.24698961722682
0.9830175638198853,102.9849853515625,101.325,2.728581428527832,2.4341703462508217,-0.2944110822770103
0.9830175638198853,102.5018310546875,101.325,2.716064453125,2.0523571587433596,-0.6637072943816404
0.9830175638198853,102.41838073730467,101.325,2.702200412750244,1.9787213723978792,-0.723479040352365
0.9830175638198853,102.55559539794922,101.325,2.688276767730713,2.0983943994729053,-0.5898823682578076
0.9830175638198853,102.56024169921876,101.325,2.67409086227417,2.1023242899683448,-0.5717665723058252
0.9830175638198853,102.44007873535156,101.325,2.6573657989501958,1.9981353758575304,-0.6592304230926653
0.9830175638198853,102.04442596435548,101.325,2.637028694152832,1.606769421129107,-1.030259273023725
0.9830175638198853,102.1425323486328,101.325,2.616572380065918,1.7123475752249104,-0.9042248048410075
0.9830175638198853,102.17925262451172,101.325,2.595698833465576,1.7501984491352924,-0.8455003843302837
0.9830175638198853,102.1763916015625,101.325,2.572333812713623,1.7472793553431039,-0.8250544573705192
0.9830175638198853,101.82806396484376,101.325,2.5464892387390137,1.3444324445196594,-1.2020567942193543
0.9830175638198853,101.77822875976562,101.325,2.520370483398437,1.2762846963301342,-1.2440857870683029
0.9830175638198853,101.83712005615234,101.325,2.491879463195801,1.3564447353093447,-1.135434727886456
0.9830175638198853,101.79122161865234,101.325,2.460777759552002,1.2944015212606454,-1.1663762382913565
0.9830175638198853,101.81971740722656,101.325,2.4298906326293945,1.3332643550987304,-1.096626277530664
0.9830175638198853,101.62754821777344,101.325,2.397918701171875,1.0432103635749295,-1.3547083375969455
0.9830175638198853,101.596435546875,101.325,2.364504337310791,0.988203306315833,-1.376301030994958
0.9830175638198853,101.59071350097656,101.325,2.33076810836792,0.977747704568025,-1.353020403799895
0.9830175638198853,101.56246185302734,101.325,2.296745777130127,0.9243825525623741,-1.3723632245677528
0.9830175638198853,101.37721252441406,101.325,2.2622108459472656,0.43368102197402225,-1.8285298239732435
0.9830175638198853,101.46065521240234,101.325,2.2269248962402344,0.6988734003022546,-1.5280514959379796
0.9830175638198853,101.44075012207033,101.325,2.191090583801269,0.6456029743630818,-1.5454876094381873
0.9830175638198853,101.56460571289062,101.325,2.1539926528930664,0.9285402960383573,-1.225452356854709
0.9830175638198853,101.5212173461914,101.325,2.116715908050537,0.8403773540193402,-1.276338554031197
0.9830175638198853,101.4906997680664,101.325,2.0784616470336914,0.7723323001971591,-1.3061293468365323
0.9830175638198853,101.4844970703125,101.325,2.039515972137451,0.7577522699859329,-1.2817637021515182
0.9830175638198853,101.39044189453124,101.325,2.010071277618408,0.4855061171248151,-1.524565160493593
0.9830175638198853,101.40557861328124,101.325,1.961398124694824,0.5387137009273032,-1.422684423767521
0.9830175638198853,101.26038360595705,101.325,1.92185640335083,0.0,-1.92185640335083
0.9830175638198853,101.52181243896484,101.325,1.882326602935791,0.841649326573466,-1.040677276362325
0.9830175638198853,101.46149444580078,101.325,1.842296123504639,0.7010301943454488,-1.1412659291591902
0.9830175638198853,101.46697235107422,101.325,1.801884174346924,0.7149478620868623,-1.0869363122600617
0.9830175638198853,101.13938903808594,101.325,1.761472225189209,0.0,-1.761472225189209
0.9830175638198853,101.3115234375,101.325,1.7207980155944824,0.0,-1.7207980155944824
0.9830175638198853,101.50059509277344,101.325,1.6800642013549805,0.795036819155157,-0.8850273821998235
0.9830175638198853,101.36708068847656,101.325,1.6390442848205566,0.3893471246184731,-1.2496971602020834
0.9830175638198853,101.15560150146484,101.325,1.5985727310180664,0.0,-1.5985727310180664
0.9830175638198853,101.15225982666016,101.325,1.5575528144836426,0.0,-1.5575528144836426
0.9830175638198853,101.3635025024414,101.325,1.5168070793151855,0.37242981373672807,-1.1443772655784574
0.9830175638198853,101.52395629882812,101.325,1.4760732650756836,0.8462157675694606,-0.629857497506223
0.9830175638198853,101.35956573486328,101.325,1.4353275299072266,0.3528805389378372,-1.0824469909693892
0.9830175638198853,101.09253692626952,101.325,1.3945817947387695,0.0,-1.3945817947387695
0.9830175638198853,101.14808654785156,101.325,1.3535618782043457,0.0,-1.3535618782043457
0.9830175638198853,101.24119567871094,101.325,1.3131022453308103,0.0,-1.3131022453308103
0.9830175638198853,101.37899780273438,101.325,1.2723565101623535,0.44103079656035155,-0.831325713602002
0.9830175638198853,101.3004379272461,101.325,1.2313365936279297,0.0,-1.2313365936279297
0.9830175638198853,101.13330841064452,101.325,1.1908650398254397,0.0,-1.1908650398254397
0.9830175638198853,101.19947052001952,101.325,1.1501312255859375,0.0,-1.1501312255859375
0.9830175638198853,101.33536529541016,101.325,1.1091113090515137,0.1932526525328746,-0.9158586565186391
0.9830175638198853,101.35157775878906,101.325,1.0686397552490234,0.30943813055642866,-0.7592016246925948
0.9830175638198853,101.18016052246094,101.325,1.0278940200805664,0.0,-1.0278940200805664
0.9830175638198853,101.15607452392578,101.325,0.98724365234375,0.0,-0.98724365234375
0.9830175638198853,101.26014709472656,101.325,0.9468674659729004,0.0,-0.9468674659729004
0.9830175638198853,101.2954330444336,101.325,0.9077906608581544,0.0,-0.9077906608581544
0.9830175638198853,101.22032928466795,101.325,0.8684277534484863,0.0,-0.8684277534484863
0.9830175638198853,101.1436767578125,101.325,0.8299827575683594,0.0,-0.8299827575683594
0.9830175638198853,101.3198699951172,101.325,0.7926464080810547,0.0,-0.7926464080810547
0.9830175638198853,101.24071502685548,101.325,0.7565498352050781,0.0,-0.7565498352050781
0.9830175638198853,101.30532836914062,101.325,0.7212519645690918,0.0,-0.7212519645690918
0.9830175638198853,101.12150573730467,101.325,0.6886005401611328,0.0,-0.6886005401611328
0.9830175638198853,101.22784423828124,101.325,0.6576061248779297,0.0,-0.6576061248779297
0.9830175638198853,101.26849365234376,101.325,0.6277203559875488,0.0,-0.6277203559875488
0.9830175638198853,101.25859832763672,101.325,0.5999445915222168,0.0,-0.5999445915222168
0.9830175638198853,101.2566909790039,101.325,0.5738615989685059,0.0,-0.5738615989685059
0.9830175638198853,101.22271728515624,101.325,0.5492448806762695,0.0,-0.5492448806762695
0.9830175638198853,101.31391143798828,101.325,0.5254983901977539,0.0,-0.5254983901977539
0.9830175638198853,101.23976135253906,101.325,0.5026578903198242,0.0,-0.5026578903198242
0.9830175638198853,101.20447540283205,101.325,0.4808783531188965,0.0,-0.4808783531188965
0.9830175638198853,101.11756896972656,101.325,0.4599213600158691,0.0,-0.4599213600158691
0.9830175638198853,101.35897064208984,101.325,0.4399538040161133,0.34983029941754146,-0.09012350459857182
0.9830175638198853,101.39842987060548,101.325,0.4206538200378418,0.5142725157598893,0.0936186957220475
0.9830175638198853,101.13473510742188,101.325,0.4027009010314941,0.0,-0.4027009010314941
0.9830175638198853,101.05165100097656,101.325,0.3860354423522949,0.0,-0.3860354423522949
0.9830175638198853,101.2385711669922,101.325,0.3696084022521972,0.0,-0.3696084022521972
0.9830175638198853,101.31438446044922,101.325,0.3531694412231445,0.0,-0.3531694412231445
0.9830175638198853,101.27409362792967,101.325,0.3367185592651367,0.0,-0.3367185592651367
0.9830175638198853,101.10350799560548,101.325,0.3209114074707031,0.0,-0.3209114074707031
0.9830175638198853,100.99383544921876,101.325,0.3065705299377441,0.0,-0.3065705299377441
0.9830175638198853,101.3176040649414,101.325,0.2935528755187988,0.0,-0.2935528755187988
0.9830175638198853,101.36839294433594,101.325,0.2818584442138672,0.39536980315632403,0.11351135894245684
0.9830175638198853,101.32213592529295,101.325,0.2705812454223633,0.0,-0.2705812454223633
0.9830175638198853,101.05713653564452,101.325,0.2598166465759277,0.0,-0.2598166465759277
0.9830175638198853,101.20841217041016,101.325,0.2498507499694824,0.0,-0.2498507499694824
0.9830175638198853,101.43907928466795,101.325,0.2405524253845214,0.6409294788860114,0.40037705350149
0.9830175638198853,101.40701293945312,101.325,0.2321839332580566,0.5434849825316173,0.3113010492735606
0.9830175638198853,101.3156967163086,101.325,0.2246022224426269,0.0,-0.2246022224426269
0.9830175638198853,101.19207763671876,101.325,0.2179384231567382,0.0,-0.2179384231567382
0.9830175638198853,101.19184112548828,101.325,0.2116918563842773,0.0,-0.2116918563842773
