curr_time,sen_pos,sen_neg,ref_pos,ref_neg,ctrl_pos,ctrl_neg
0.019999999999999823,103.49230854898622,95.5902496490487,150.9372094804707,23.937169800583238,0.8583752110600471,0.8641205340623855
0.019999999999999823,103.49230854898622,95.5902496490487,150.9372094804707,23.937169800583238,0.8586053311824798,0.8645985350012779
0.019999999999999823,103.49230854898622,95.5902496490487,150.9372094804707,23.937169800583238,0.858808159828186,0.865021488070488
0.019999999999999823,103.49230854898622,95.5902496490487,150.9372094804707,23.937169800583238,0.8588307842612266,0.8650687620043754
0.019999999999999823,103.49230854898622,95.5902496490487,150.9372094804707,23.937169800583238,0.8588261932134628,0.8650591641664505
0.03999999999999961,106.26061182535308,90.31761565345094,150.9372094804707,23.937169800583238,0.8588713392615318,0.8651535332202911
0.060000000000000185,108.95001081478217,85.36678346491311,150.9372094804707,23.937169800583238,0.8592584267258644,0.8659655898809433
0.07999999999999834,111.4837213419392,80.70786616866205,150.9372094804707,23.937169800583238,0.8598866626620293,0.8672935336828231
0.09999999999999613,113.8587577419356,76.3205432213111,150.9372094804707,23.937169800583238,0.8606290265917778,0.8688763588666916
0.11999999999999393,116.07789190973911,72.18825350880914,150.9372094804707,23.937169800583238,0.8614957600831985,0.8707393944263458
0.13999999999999174,118.14240692977155,68.29625257620715,150.9372094804707,23.937169800583238,0.8624939173460007,0.8728999271988869
0.15999999999998954,120.0621688698648,64.63044998604346,150.9372094804707,23.937169800583238,0.8633063539862632,0.8746666356921196
0.17999999999998734,121.84629396776465,61.176853744560766,150.9372094804707,23.937169800583238,0.8642952665686607,0.8768228501081466
0.19999999999998513,123.49814410295284,57.92306005948803,150.9372094804707,23.937169800583238,0.8653323918581008,0.8790866032242775
0.21999999999998293,125.025749585777,54.856959096779065,150.15567207449797,23.001450097427966,0.8662747636437416,0.8811420202255249
0.23999999999998073,126.43449425320004,51.96889752713219,150.12369331995615,22.939964450389727,0.8675663456320762,0.8839513033628463
0.25999999999998963,127.73380534959236,49.24893029474235,150.12369331995615,22.939964450389727,0.8692716270685196,0.8876365154981612
0.28000000000000963,128.9279294264635,46.68709980472571,150.12369331995615,22.939964450389727,0.8704177036881446,0.8944926172494888
0.30000000000002963,130.02886851796956,44.274435440973434,150.12369331995615,22.939964450389727,0.8702863693237305,0.9045878618955612
0.32000000000004963,131.0376697528029,42.00294876057547,150.12369331995615,22.939964450389727,0.8701862826943397,0.9148172304034233
0.34000000000006964,131.9624462185123,39.86554645768774,150.12369331995615,22.939964450389727,0.8699680089950561,0.9229236170649529
0.36000000000008964,132.8095860748328,37.85573111884431,150.09517294753397,22.878646195253097,0.8693940699100494,0.9190998196601867
0.38000000000010964,133.58229476801432,35.9692990196029,150.07022351411175,22.817505014881377,0.8698785707354545,0.9247142329812049
0.40000000000012964,134.28505097820775,34.20799902292298,150.04894348370485,22.756550564175733,0.8705978497862815,0.9325373470783234
0.42000000000014964,134.92780394171814,32.58092569249881,150.03141683887137,22.69579246855053,0.8713080942630768,0.939593568444252
0.44000000000016964,135.5127718093364,31.102935405789104,150.0177127492713,22.63524032241339,0.8719125211238861,0.9457113295793533
0.46000000000018965,136.04399732666838,29.78149203629361,150.00788529868552,22.574903687650146,0.8724522218108177,0.9509787321090698
0.48000000000020965,136.53229549645488,28.601129276095712,150.00197327157173,22.514792092114856,0.8728598549962043,0.9556642383337021
0.5000000000002296,136.98028328296024,27.551176820378647,150.0,22.4549150281253,0.8732995003461838,0.9584547370672226
0.5200000000002274,137.3938396957334,26.629654459056237,150.00197327157173,22.395281950963998,0.8737075358629226,0.9608181476593017
0.5400000000002252,137.77608135277958,25.838004538374843,150.00788529868552,22.335902277385117,0.8740992501378059,0.962970021367073
0.560000000000223,138.13206692504832,25.174308980642326,150.0177127492713,22.27678538412747,0.8746204078197479,0.9648730844259261
0.5800000000002208,138.46485284289253,24.633065857300338,150.03141683887137,22.21794060643378,0.8750134721398354,0.9665485709905624
0.6000000000002186,138.77952615826698,24.197871439995094,150.04894348370485,22.15937723657658,0.8751243770122528,0.9669826686382293
0.6200000000002164,139.08004133853657,23.857237518465922,150.07022351411177,22.10110452239091,0.8752190858125687,0.9670254409313201
0.6400000000002142,139.36866395428902,23.59097964378015,150.09517294753405,22.043131665813846,0.8753004103899001,0.9667253643274307
0.660000000000212,139.6472484891311,23.38283519528673,150.12369331995623,21.985467821431484,0.8753196775913238,0.9661788910627365
0.6800000000002098,139.91766800600783,23.218327375303517,150.15567207449814,21.928122095033324,0.8752521127462387,0.9654628753662109
0.7000000000002076,140.18108030591023,23.086158118304276,150.19098300562524,21.871103542174325,0.8751236617565155,0.9646368086338043
0.7200000000002054,140.4382829392611,22.976379086671685,150.22948675722446,21.81442116674497,0.8744309186935425,0.9660918176174164
0.7400000000002032,140.69072856035766,22.881532002370744,150.2710313725789,21.75808391954942,0.874982389807701,0.9668598502874374
0.760000000000201,140.93858363004634,22.797617693262644,150.3154528940717,21.70210069689209,0.8744517728686333,0.9640674024820327
0.7800000000001988,141.18210487271577,22.721742411189197,150.36257601025176,21.64648033917281,0.874571904540062,0.9643938899040222
0.8000000000001966,141.42167200283893,22.651015286949413,150.41221474770805,21.591231629490846,0.8759777754545212,0.9624568700790405
0.8200000000001944,141.65764701347805,22.582505992286094,150.4641732050216,21.536363292257914,0.8753906801342964,0.9638448774814605
0.8400000000001921,141.8902990892767,22.512722628089804,150.5182463258989,21.481883991820578,0.8762338235974312,0.963295954465866
0.86000000000019,142.1197366242333,22.441195833575687,150.57422070843558,21.42780233109186,0.8751664116978645,0.9632412016391754
0.8800000000001877,142.3460041539507,22.367528678273263,150.63187544731596,21.374126850192926,0.8740077823400497,0.9638998806476593
0.9000000000001855,142.56922698946474,22.28975906375265,150.69098300562572,21.320866025104433,0.8737394988536834,0.9628720760345458
0.9200000000001833,142.78932334729623,22.20801061407625,150.75131011283582,21.26802826632808,0.8731391847133636,0.9625961035490036
0.9400000000001811,143.00614200938344,22.12313629345938,150.81261868541495,21.215621917558494,0.873314145207405,0.9606662094593048
0.9600000000001789,143.21950364704242,22.036480935310117,150.87466676643638,21.163655254365665,0.8733999937772751,0.9594597160816193
0.9800000000001767,143.42940937696883,21.949791832022438,150.93720948047135,21.11213648288812,0.8730241268873214,0.9571902632713317
1.0000000000001745,143.63604339913232,21.86532882377689,184.19206890912142,21.0610737385371,0.8735895812511444,0.9568496763706207
1.020000000000128,143.83991360733964,21.78342542824571,181.0739156198365,21.01047508471188,0.8743438631296158,0.9595601290464401
1.0400000000000813,144.04130666795575,21.70406464962538,181.14780599755656,20.960348511526462,0.8734521582722664,0.9610118389129638
1.0600000000000347,144.24063322507428,21.62657827884479,181.22164589966386,20.910701934547827,0.8742311030626296,0.9627801477909088
1.079999999999988,144.43814768590653,21.549895224250797,181.29541010989945,20.861543193546005,0.8740097180008888,0.9630946457386016
