time_mid,freq_hz,input_amp,output_amp,input_offset,output_offset,gain,phase_rad,phase_deg,delay_sec,n_points,gain_norm,gain_db,phase_unwrapped_rad,phase_unwrapped_deg
19.300153322999904,0.3684516883294986,0.004114044434770363,0.5803890718832682,0.9246712033993647,21.035931050256533,141.07506155695285,-1.721795839119176,-98.65163476471487,0.7437401631494583,929,1.120159584111085,0.9855979812914211,-1.721795839119176,-98.65163476471487
24.720131598999956,0.4578813922204987,0.009028161825317384,1.307318897361551,0.9250835190572403,21.112248448548108,144.80454855112131,-1.8567829244527037,-106.3858250430983,0.6453989738306802,543,1.1497723346158857,1.2122370921443517,-1.8567829244527037,-106.3858250430983
29.080079901999966,0.529821443221998,0.009567020185496456,1.2048890003977129,0.9246209528867514,21.199380163141452,125.94193145158377,-1.9841930536797925,-113.68588771502691,0.5960387911468922,437,1.0,0.0,-1.9841930536797925,-113.68588771502691
32.85009329149989,0.5920264159309994,0.009745722701713441,1.1219687688564404,0.9247350178627889,21.262929999093355,115.12422456460637,-2.147961126334223,-123.06910709711761,0.5774381372623926,378,0.9141055980141444,-0.7800726283033032,-2.147961126334223,-123.06910709711761
36.230090945500024,0.6477963263359994,0.009900274669084207,1.02484008596371,0.9249082747207843,21.3198665476381,103.51632860894246,-2.272135931231924,-130.1837993396163,0.5582335838142765,338,0.8219369626607446,-1.7032297761668194,-2.272135931231924,-130.1837993396163
39.32008803149995,0.6987815462315006,0.009887199420597454,0.9465374275588663,0.9250273442184392,21.37540522530524,95.7336235766619,-2.36971562323872,-135.77470385779216,0.5397279839378964,309,0.7601409830169633,-2.3821170368057687,-2.36971562323872,-135.77470385779216
42.18009611699995,0.7459729164905006,0.009853062666020582,0.8768704526210395,0.9250890669700017,21.440995656226395,88.99470980175818,-2.4617945021558025,-141.05043500203712,0.5252292077007824,287,0.7066328805348732,-3.0161231630270673,-2.4617945021558025,-141.05043500203712
44.860139730000014,0.7901916646685004,0.00985385228356562,0.8266112077431925,0.925115952380276,21.493691820238137,83.88711175646759,-2.55427262563666,-146.34904117477993,0.5144639364741126,269,0.6660776977897672,-3.5295021507327986,-2.55427262563666,-146.34904117477993
47.390084211000044,0.8319367063309984,0.00988687447697651,0.7789117144929169,0.9251207723299585,21.54219579716307,78.78240148661365,-2.6332215675828134,-150.87248234531788,0.5037525397638277,254,0.6255454444646198,-4.074822686212122,-2.6332215675828134,-150.87248234531788
49.80008839849995,0.871701332935998,0.009937194799821018,0.7369080217900604,0.9251125176748681,21.56305550991686,74.15654383703267,-2.7192693335552445,-155.8026561720676,0.4964833018848865,241,0.5888153610343898,-4.600417372682494,-2.7192693335552445,-155.8026561720676
52.09008547099995,0.9094866366515006,0.009975420056624999,0.7087191555957785,0.9250979557569358,21.62996471849995,71.0465475712068,-2.799423157240463,-160.39513198106636,0.4898829903879761,230,0.5641214705248461,-4.972547413291608,-2.799423157240463,-160.39513198106636
