time_mid,freq_hz,input_amp,output_amp,input_offset,output_offset,gain,phase_rad,phase_deg,delay_sec,n_points,gain_norm,gain_db,phase_unwrapped_rad,phase_unwrapped_deg
39.99013368049964,1.1497277219087403,0.0018428669456979961,0.06797604936776597,0.9255371389657066,25.35358473690054,36.886032128607994,-2.658473949124649,-152.31933723031912,0.36800823536009697,4000,0.9461254031652572,-0.48102593384093106,-2.658473949124649,-152.31933723031912
41.73008802999993,1.1975775348949926,0.025011602648150062,1.1526758079270678,0.9252097596931083,25.08508728387956,46.08564369673942,3.03103864229216,173.665721744404,-0.40281716094953574,174,1.1820951104385826,1.4530484188384314,-3.252146664887426,-186.334278255596
43.400093106999975,1.243505383702493,0.02505149914377847,1.0918126057955935,0.9251637317480682,25.439326247966463,43.58272531034314,2.945876994612334,168.7863187559699,-0.3770396908433664,167,1.1178953434600607,0.9680229424695495,-3.3373083125672522,-191.2136812440301
45.000185061499906,1.2875022259874822,0.02506091924337821,0.9770352527171675,0.9251321992113197,25.60190369273128,38.9864092066506,2.8651233966105965,164.15947840997424,-0.3541730196148421,161,1.0,0.0,-3.41806191056899,-195.84052159002576
46.5500815474993,1.330129738978742,0.025062032879514605,0.913777032487663,0.9251045242476242,25.624301204408628,36.46061103185979,2.7937100204197307,160.0677933534576,-0.33427773719016596,156,0.9352133672685111,-0.5817858861659069,-3.4894752867598555,-199.9322066465424
48.060127635999834,1.3716521003124968,0.02503861154376267,0.8644469716269717,0.9250629213420433,25.61576109126457,34.52455700732786,2.7215056236657222,155.93078615716482,-0.315780563132671,151,0.8855536508717093,-1.055702442799417,-3.561679683513864,-204.06921384283518
49.51008042249987,1.4115285534124813,0.025019574534537795,0.8197667930416286,0.9250409742105523,25.62092346367422,32.76501732313621,2.659771415324309,152.3936765676205,-0.299898834649849,146,0.8404215209834432,-1.5100566996985547,-3.6234138918552774,-207.6063234323795
50.93009339249966,1.4505776852787415,0.02499162179408132,0.771884572386695,0.9250143299474143,25.629430948366476,30.88573357690207,2.6005053542267325,148.9979813983649,-0.28532307222318354,142,0.7922179601919672,-2.0231063205873463,-3.6826799529528538,-211.0020186016351
52.310131096499845,1.4885290597424967,0.024967532505409895,0.7286561451719381,0.9249934244359526,25.63151211151376,29.184147252599146,2.533816901315215,145.17701450427805,-0.2709181134857172,138,0.7485723319094668,-2.515324578925794,-3.749368405864371,-214.82298549572195
53.66011420099949,1.5256525998225017,0.024939465686113316,0.6945975111999683,0.9249696184704879,25.633365102357878,27.851338915682184,2.4718080356494747,141.62416820923744,-0.2578571735751972,135,0.7143858457970295,-2.921343175143334,-3.8113772715301115,-218.37583179076256
54.97009434649999,1.561679724568734,0.024926493261401603,0.6630560467398111,0.92495643609561,25.622357246674678,26.60045437544743,2.4208857947544002,138.70653872260118,-0.24671892375532756,132,0.6823007021357002,-3.3204836360022503,-3.862299512425186,-221.29346127739882
56.26013304399976,1.597154903469998,0.024913378247679627,0.6313605504167666,0.9249376895900425,25.637868502928132,25.342229549923445,2.369040432770994,135.736018293624,-0.2360725903548211,129,0.6500272804195667,-3.7413683290793562,-3.914144874408592,-224.263981706376
57.51013632799959,1.6315273958549927,0.024917657200371417,0.6008107773437752,0.9249346438434459,25.66200183069579,24.111848578397638,2.3158489274758525,132.6883695342646,-0.22591027597712787,126,0.6184680525613643,-4.173654585358672,-3.9673363797037338,-227.3116304657354
58.740090337999845,1.6653525419074868,0.02492760402748183,0.572503054493956,0.9249318551524656,25.664787581996375,22.96662983986712,2.261323249842798,129.56427833079974,-0.2161108618652491,123,0.5890932329297282,-4.596319321825971,-4.021862057336788,-230.43572166920026
