time,press_pos,press_neg,act_pos_press,act_neg_press,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5,ctrl6,flow1,flow2,flow3,flow4,flow5,flow6,angle,angle_reference,angular_vel,len1,vel1,time_ctrl_sent,time_rt_raw,time_delta_ms,encoder_stale_count,profile_idx,profile_mode,profile_time,profile_period
0.020166873931884766,136.9188690185547,41.214786529541016,110.23314666748047,90.71720123291016,0.0,0.0,0.0,0.0,0.0,0.0,16.867292404174805,17.302406311035156,12.284213066101074,8.312207221984863,8.163100242614746,12.934595108032227,299.86083984375,0.0,0.0,,,0.020166873931884766,52.12861633300781,52108.44945907593,0.0,-1.0,0.0,0.0,0.0
0.040302276611328125,139.1025390625,38.57558822631836,108.91028594970703,90.78675842285156,1.0,1.0,1.0,1.0,1.0,1.0,16.867219924926758,17.301631927490234,12.281131744384766,8.3118257522583,8.162426948547363,12.93448257446289,300.1025390625,0.0,0.0,,,0.040302276611328125,52.14860916137695,52108.306884765625,0.0,0.0,9.0,0.0,15.0
0.0602874755859375,140.15467834472656,37.52225875854492,110.4517822265625,90.91571807861328,1.0,1.0,1.0,1.0,1.0,1.0,16.86056900024414,17.291950225830078,12.273687362670898,8.307558059692383,8.159494400024414,12.930804252624512,300.992431640625,0.0,0.0,,,0.0602874755859375,52.16862487792969,52108.33740234375,0.0,0.0,9.0,0.02013540267944336,15.0
0.08025264739990234,139.58938598632812,38.28053283691406,109.85859680175781,91.03607177734375,1.0,1.0,1.0,1.0,1.0,1.0,16.83846664428711,17.26694107055664,12.257015228271484,8.2958402633667,8.150071144104004,12.918323516845703,302.091064453125,0.0,0.0,,,0.08025264739990234,52.18861389160156,52108.36124420166,0.0,0.0,9.0,0.040120601654052734,15.0
0.10029935836791992,139.0957489013672,39.15039825439453,110.59960174560547,91.11314392089844,1.0,1.0,1.0,1.0,1.0,1.0,16.798078536987305,17.222522735595703,12.225419044494629,8.274984359741211,8.13199234008789,12.89185905456543,302.135009765625,0.0,0.0,,,0.10029935836791992,52.208614349365234,52108.314990997314,0.0,0.0,9.0,0.06008577346801758,15.0
0.1202855110168457,138.334716796875,39.794677734375,109.80721282958984,91.17193603515625,1.0,1.0,1.0,1.0,1.0,1.0,16.73516082763672,17.154693603515625,12.17772388458252,8.243316650390625,8.104109764099121,12.850004196166992,301.058349609375,0.0,17.46826171875,,,0.1202855110168457,52.2286262512207,52108.34074020386,0.0,0.0,9.0,0.08013248443603516,15.0
0.14031744003295898,137.76119995117188,40.23460006713867,109.37722778320312,91.23262023925781,1.0,1.0,1.0,1.0,1.0,1.0,16.65432357788086,17.069089889526367,12.11532974243164,8.20290470123291,8.0674409866333,12.794029235839844,300.267333984375,0.0,17.46826171875,,,0.14031744003295898,52.24862289428711,52108.30545425415,0.0,0.0,9.0,0.10011863708496094,15.0
0.1603081226348877,137.591552734375,40.49422073364258,109.96302032470703,91.28237915039062,1.0,1.0,1.0,1.0,1.0,1.0,16.557538986206055,16.9675235748291,12.0436372756958,8.154481887817383,8.023059844970703,12.727898597717285,300.34423828125,0.0,17.46826171875,,,0.1603081226348877,52.268619537353516,52108.31141471863,0.0,0.0,9.0,0.12015056610107422,15.0
0.1802990436553955,137.8696746826172,40.995330810546875,109.37078857421875,91.2984848022461,1.0,1.0,1.0,1.0,1.0,1.0,16.45197868347168,16.85751724243164,11.967164039611816,8.100282669067383,7.973355293273926,12.656289100646973,300.662841796875,0.0,17.46826171875,,,0.1802990436553955,52.288612365722656,52108.31332206726,0.0,0.0,9.0,0.14014124870300293,15.0
0.20027542114257812,137.94192504882812,41.353599548339844,110.64883422851562,91.28321075439453,1.0,1.0,1.0,1.0,1.0,1.0,16.34595489501953,16.747236251831055,11.890548706054688,8.044809341430664,7.921493053436279,12.583464622497559,300.574951171875,0.0,17.46826171875,,,0.20027542114257812,52.308624267578125,52108.34884643555,0.0,0.0,9.0,0.16013216972351074,15.0
0.22026824951171875,137.56808471679688,41.54072570800781,110.14934539794922,91.25416564941406,1.0,1.0,1.0,1.0,1.0,1.0,16.239940643310547,16.63720703125,11.816204071044922,7.989358901977539,7.869619369506836,12.51220703125,300.0146484375,0.0,-14.0625,,,0.22026824951171875,52.3286247253418,52108.35647583008,0.0,0.0,9.0,0.18010854721069336,15.0
0.24027752876281738,136.8574676513672,41.66437911987305,110.3193359375,91.2184829711914,1.0,1.0,1.0,1.0,1.0,1.0,16.136825561523438,16.531776428222656,11.748779296875,7.934313774108887,7.818490028381348,12.444275856018066,299.783935546875,0.0,-14.0625,,,0.24027752876281738,52.34862518310547,52108.34765434265,0.0,0.0,9.0,0.20010137557983398,15.0
0.26027631759643555,136.26821899414062,41.96623611450195,110.08688354492188,91.17117309570312,1.0,1.0,1.0,1.0,1.0,1.0,16.043746948242188,16.43824577331543,11.68936538696289,7.882303237915039,7.770198822021484,12.382560729980469,299.871826171875,0.0,-14.0625,,,0.26027631759643555,52.368629455566406,52108.35313796997,0.0,0.0,9.0,0.22011065483093262,15.0
0.28029942512512207,136.7966766357422,42.249916076660156,110.78759002685547,91.10692596435547,1.0,1.0,1.0,1.0,1.0,1.0,15.962398529052734,16.35836410522461,11.6379976272583,7.835727691650391,7.72576904296875,12.328439712524414,299.94873046875,0.0,-14.0625,,,0.28029942512512207,52.38862609863281,52108.32667350769,0.0,0.0,9.0,0.24010944366455078,15.0
0.3002893924713135,137.2362060546875,42.292537689208984,110.8992919921875,91.03128051757812,1.0,1.0,1.0,1.0,1.0,1.0,15.892183303833008,16.29117774963379,11.594695091247559,7.795131206512451,7.685863971710205,12.282938003540039,299.827880859375,0.0,-14.0625,,,0.3002893924713135,52.40861892700195,52108.32953453064,0.0,0.0,9.0,0.2601325511932373,15.0
0.32030177116394043,137.22869873046875,42.280941009521484,110.46155548095703,90.95445251464844,1.0,1.0,1.0,1.0,1.0,1.0,15.83310317993164,16.23727035522461,11.55952262878418,7.760137557983398,7.651191711425781,12.245983123779297,299.630126953125,0.0,-5.2734375,,,0.32030177116394043,52.428611755371094,52108.30998420715,0.0,0.0,9.0,0.2801225185394287,15.0
0.3402831554412842,136.65184020996094,42.47309112548828,110.3965835571289,90.87783813476562,1.0,1.0,1.0,1.0,1.0,1.0,15.786242485046387,16.197681427001953,11.532413482666016,7.730364799499512,7.622051239013672,12.216943740844727,299.55322265625,0.0,-5.2734375,,,0.3402831554412842,52.44862747192383,52108.344316482544,0.0,0.0,9.0,0.30013489723205566,15.0
0.36031389236450195,136.1902618408203,42.754478454589844,110.01416015625,90.79942321777344,1.0,1.0,1.0,1.0,1.0,1.0,15.750944137573242,16.168235778808594,11.513257026672363,7.705354690551758,7.597529888153076,12.19536018371582,299.586181640625,0.0,-5.2734375,,,0.36031389236450195,52.468624114990234,52108.31022262573,0.0,0.0,9.0,0.3201162815093994,15.0
0.3802933692932129,136.31625366210938,42.804710388183594,110.55787658691406,90.71957397460938,1.0,1.0,1.0,1.0,1.0,1.0,15.72408676147461,16.14704132080078,11.502302169799805,7.685107231140137,7.5772881507873535,12.18065071105957,299.586181640625,0.0,-5.2734375,,,0.3802933692932129,52.488609313964844,52108.31594467163,1.0,0.0,9.0,0.3401470184326172,15.0
0.4002687931060791,136.64337158203125,42.64802169799805,110.97093200683594,90.64292907714844,1.0,1.0,1.0,1.0,1.0,1.0,15.702462196350098,16.133953094482422,11.49936294555664,7.668733596801758,7.560497283935547,12.171143531799316,299.520263671875,0.0,-5.2734375,,,0.4002687931060791,52.50861358642578,52108.3447933197,0.0,0.0,9.0,0.3601264953613281,15.0
