time,press_pos,press_neg,act_pos_press,act_neg_press,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5,ctrl6,flow1,flow2,flow3,flow4,flow5,flow6,anlge,angle_vel,profile_idx,profile_mode,profile_time,profile_period
0.020093917846679688,142.6852569580078,26.005874633789062,100.94889068603516,101.13391876220703,0.0,0.0,0.0,0.0,0.0,0.0,15.874183654785156,16.85938835144043,0.0,0.0,-0.014531612396240234,-0.006705522537231445,0.0,0.0,-1.0,0.0,0.0,0.0
0.04031562805175781,143.1326446533203,24.971771240234375,100.93470764160156,101.13400268554688,0.9100325107574463,0.957527220249176,0.0,0.0,0.0,0.0,15.874266624450684,16.85907745361328,0.0,0.0,-0.014698505401611328,-0.006979703903198242,0.0,0.0,0.0,1.0,0.020093917846679688,0.0
0.06012082099914551,144.36264038085938,23.832183837890625,101.22867584228516,101.13410949707031,0.9100325107574463,0.957527220249176,0.0,0.0,0.0,0.0,15.872621536254883,16.851472854614258,0.0,0.0,-0.014919042587280273,-0.007539987564086914,0.0,0.0,0.0,1.0,0.04031562805175781,0.0
0.08014345169067383,144.5773468017578,23.750938415527344,101.61610412597656,101.13423156738281,0.9100325107574463,0.957527220249176,0.0,0.0,0.0,0.0,15.858184814453125,16.829120635986328,0.0,0.0,-0.015097856521606445,-0.007939338684082031,0.0,0.0,0.0,1.0,0.06012082099914551,0.0
0.10015606880187988,144.37814331054688,23.83771514892578,101.53302001953125,101.13433837890625,0.9100325107574463,0.957527220249176,0.0,0.0,0.0,0.0,15.826940536499023,16.78663444519043,0.0,0.0,-0.015217065811157227,-0.008392333984375,0.0,0.0,0.0,1.0,0.08014345169067383,0.0
0.12016415596008301,144.0699920654297,23.905738830566406,101.06404876708984,101.13445281982422,0.9100325107574463,0.957527220249176,0.0,0.0,0.0,0.0,15.772485733032227,16.7177791595459,0.0,0.0,-0.01538395881652832,-0.008732080459594727,0.0,0.0,0.0,1.0,0.10015606880187988,0.0
0.14014601707458496,144.4534912109375,23.926773071289062,101.08538818359375,101.13455963134766,0.9100325107574463,0.957527220249176,0.0,0.0,0.0,0.0,15.689253807067871,16.624868392944336,0.0,0.0,-0.015550851821899414,-0.00883340835571289,0.0,0.0,0.0,1.0,0.12016415596008301,0.0
0.16015982627868652,145.06228637695312,23.90624237060547,101.2547836303711,101.1346664428711,0.9100325107574463,0.957527220249176,0.0,0.0,0.0,0.0,15.584362030029297,16.51434898376465,0.0,0.0,-0.01570582389831543,-0.0091552734375,0.0,0.0,0.0,1.0,0.14014601707458496,0.0
0.18016386032104492,145.57691955566406,23.951370239257812,101.59619903564453,101.13477325439453,0.9100325107574463,0.957527220249176,0.0,0.0,0.0,0.0,15.46182632446289,16.388118743896484,0.0,0.0,-0.015813112258911133,-0.009655952453613281,0.0,0.0,0.0,1.0,0.16015982627868652,0.0
0.20017147064208984,145.4582977294922,24.053871154785156,101.47269439697266,101.13489532470703,0.9100325107574463,0.957527220249176,0.0,0.0,0.0,0.0,15.323055267333984,16.250144958496094,0.0,0.0,-0.015926361083984375,-0.010138750076293945,0.0,0.0,0.0,1.0,0.18016386032104492,0.0
0.22016286849975586,145.2082061767578,24.10993194580078,101.13819885253906,101.13500213623047,0.9100325107574463,0.957527220249176,0.0,0.0,0.0,0.0,15.167129516601562,16.107702255249023,0.0,0.0,-0.015985965728759766,-0.01004934310913086,0.0,0.0,0.0,1.0,0.20017147064208984,0.0
0.24016165733337402,145.134521484375,24.109107971191406,101.10672760009766,101.1351089477539,0.9100325107574463,0.957527220249176,0.0,0.0,0.0,0.0,14.998876571655273,15.966833114624023,0.0,0.0,-0.016009807586669922,-0.009942054748535156,0.0,0.0,0.0,1.0,0.22016286849975586,0.0
0.2601485252380371,145.65249633789062,24.096206665039062,101.43204498291016,101.13522338867188,0.9100325107574463,0.957527220249176,0.0,0.0,0.0,0.0,14.8209810256958,15.825117111206055,0.0,0.0,-0.016009807586669922,-0.009906291961669922,0.0,0.0,0.0,1.0,0.24016165733337402,0.0
0.2801475524902344,146.24984741210938,24.078323364257812,101.4175033569336,101.13533020019531,0.9100325107574463,0.957527220249176,0.0,0.0,0.0,0.0,14.641165733337402,15.68460464477539,0.0,0.0,-0.016009807586669922,-0.010061264038085938,0.0,0.0,0.0,1.0,0.2601485252380371,0.0
0.30014920234680176,146.3505859375,24.122703552246094,101.46792602539062,101.13545227050781,0.9100325107574463,0.957527220249176,0.0,0.0,0.0,0.0,14.461219787597656,15.549076080322266,0.0,0.0,-0.016009807586669922,-0.010448694229125977,0.0,0.0,0.0,1.0,0.2801475524902344,0.0
0.32015395164489746,146.31719970703125,24.19800567626953,101.12508392333984,101.13555908203125,0.9100325107574463,0.957527220249176,0.0,0.0,0.0,0.0,14.281272888183594,15.421605110168457,0.0,0.0,-0.015985965728759766,-0.010752677917480469,0.0,0.0,0.0,1.0,0.30014920234680176,0.0
0.3401498794555664,146.11489868164062,24.245101928710938,101.10493469238281,101.13566589355469,0.9100325107574463,0.957527220249176,0.0,0.0,0.0,0.0,14.101325988769531,15.302371978759766,0.0,0.0,-0.015985965728759766,-0.010603666305541992,0.0,0.0,0.0,1.0,0.32015395164489746,0.0
