time,press_pos,press_neg,act_pos_press,act_neg_press,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5,ctrl6,flow1,flow2,flow3,flow4,flow5,flow6,anlge,angle_vel,profile_idx,profile_mode,profile_time,profile_period
0.02008676528930664,138.10546875,25.20069122314453,101.7228012084961,100.96826171875,0.0,0.0,0.0,0.0,0.0,0.0,14.101564407348633,15.202474594116211,0.0005245208740234375,0.0,-0.06218552589416504,-0.12024044990539551,0.0,0.0,-1.0,0.0,0.0,0.0
0.0404510498046875,139.05628967285156,23.929672241210938,101.45207214355469,100.96826171875,0.699999988079071,1.0,0.0,0.0,0.0,0.0,14.101672172546387,15.203344345092773,0.0005245208740234375,0.0,-0.0622868537902832,-0.12030601501464844,0.0,0.0,0.0,6.0,0.0,11.0
0.06039142608642578,139.87107849121094,23.062217712402344,101.02304077148438,100.96826171875,0.699999988079071,1.0,0.0,0.0,0.0,0.0,14.101707458496094,15.200614929199219,0.0005245208740234375,0.0,-0.06252527236938477,-0.1203775405883789,0.0,0.0,0.0,6.0,0.02036428451538086,11.0
0.08050894737243652,140.3914337158203,23.307456970214844,101.24607849121094,100.96826171875,0.699999988079071,1.0,0.0,0.0,0.0,0.0,14.094507217407227,15.184724807739258,0.0005245208740234375,0.0,-0.06287097930908203,-0.12053251266479492,0.0,0.0,0.0,6.0,0.04030466079711914,11.0
0.1005399227142334,140.9114227294922,23.574974060058594,101.59584045410156,100.96826171875,0.699999988079071,1.0,0.0,0.0,0.0,0.0,14.070785522460938,15.151786804199219,0.0005245208740234375,0.0,-0.06281137466430664,-0.12062191963195801,0.0,0.0,0.0,6.0,0.06042218208312988,11.0
0.12050509452819824,141.4215087890625,23.791000366210938,101.78288269042969,100.96826171875,0.699999988079071,1.0,0.0,0.0,0.0,0.0,14.025079727172852,15.100264549255371,0.0005245208740234375,0.0,-0.0625908374786377,-0.12065768241882324,0.0,0.0,0.0,6.0,0.08045315742492676,11.0
0.14057588577270508,142.4880828857422,24.04102325439453,101.37291717529297,100.96826171875,0.699999988079071,1.0,0.0,0.0,0.0,0.0,13.94914436340332,15.032005310058594,0.0005245208740234375,0.0,-0.06264448165893555,-0.12079477310180664,0.0,0.0,0.0,6.0,0.1004183292388916,11.0
0.16043353080749512,143.54571533203125,24.250457763671875,101.21102905273438,100.96826171875,0.699999988079071,1.0,0.0,0.0,0.0,0.0,13.839971542358398,14.947080612182617,0.0005245208740234375,0.0,-0.06251931190490723,-0.12102723121643066,0.0,0.0,0.0,6.0,0.12048912048339844,11.0
0.18056488037109375,144.46194458007812,24.47180938720703,101.36731719970703,100.96826171875,0.699999988079071,1.0,0.0,0.0,0.0,0.0,13.700305938720703,14.854049682617188,0.0005245208740234375,0.0,-0.06286501884460449,-0.1210629940032959,0.0,0.0,0.0,6.0,0.14034676551818848,11.0
0.2005290985107422,144.9499969482422,24.68592071533203,101.59393310546875,100.96826171875,0.699999988079071,1.0,0.0,0.0,0.0,0.0,13.526511192321777,14.758777618408203,0.0005245208740234375,0.0,-0.06322264671325684,-0.12106895446777344,0.0,0.0,0.0,6.0,0.1604781150817871,11.0
