time,rt_time,press_pos,press_neg,act_pos_press,act_neg_press,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5,ctrl6,flow1,flow2,flow3,flow4,flow5,flow6,angle,angle_vel,chirp_ctrl,chirp_freq,pid_ctrl,pid_ref,pid_measured,pid_err,pid_p,pid_i,pid_d,pid_raw,pid_integral
0.0001574749994688318,300.0010051727295,268.1141662597656,101.33626556396484,101.9514389038086,101.32532501220703,0.9250012368593138,0.85,0.0,0.0,0.0,0.0,34.31633758544922,17.387258529663086,0.0,0.0,0.0004589557647705078,0.0006020069122314453,0.0,0.0,0.9250012368593138,0.0500043305624854,0.85,280.0,268.1141662597656,11.885833740234375,0.095086669921875,0.0,0.0,0.8299133300781251,0.2377166748046875
0.020170631999462785,0.000370025634765625,267.73602294921875,101.29652404785156,102.37702178955078,101.32532501220703,0.9251592974377192,0.85,0.0,0.0,0.0,0.0,34.31633758544922,17.385459899902344,0.0,0.0,0.0002682209014892578,0.000667572021484375,0.0,0.0,0.9251592974377192,0.05055469237998523,0.85,280.0,267.73602294921875,12.26397705078125,0.09811181640625,0.0,0.0,0.82688818359375,0.48315757296629547
0.04014129499955743,0.03249621391296387,269.5897216796875,101.29315948486328,102.39895629882812,101.32532501220703,0.9253187405667547,0.85,0.0,0.0,0.0,0.0,34.31633758544922,17.384862899780273,0.0,0.0,0.00018477439880371094,0.0006258487701416016,0.0,0.0,0.9253187405667547,0.05110388561248783,0.85,280.0,269.5897216796875,10.4102783203125,0.0832822265625,0.0,-0.0,0.8417177734375001,0.6913631393725455
0.060098141999333166,0.040518999099731445,271.98193359375,101.28199005126953,102.35317993164062,101.32532501220703,0.9254797811469384,0.8608554687500001,0.0,0.0,0.0,0.0,34.31633758544922,17.383647918701172,0.0,0.0,-5.9604644775390625e-06,0.0006556510925292969,0.0,0.0,0.9254797811469384,0.05165269890498166,0.8608554687500001,280.0,271.98193359375,8.01806640625,0.06414453125,0.0,-0.0,0.8608554687500001,0.8517244674975455
0.08013543200013373,0.06049656867980957,274.285888671875,101.3099136352539,102.13227844238281,101.32532501220703,0.925643181086614,0.8792871093750001,0.0,0.0,0.0,0.0,34.311092376708984,17.382442474365234,0.0,0.0,-0.0002205371856689453,0.0006794929504394531,0.0,0.0,0.925643181086614,0.05220372438000368,0.8792871093750001,280.0,274.285888671875,5.714111328125,0.045712890625,0.0,-0.0,0.8792871093750001,0.9662197732760458
0.10009255699969799,0.0805513858795166,276.43878173828125,101.32160186767578,101.98088836669922,101.32532501220703,0.925807623014487,0.89651025390625,0.0,0.0,0.0,0.0,34.29103088378906,17.381202697753906,0.0,0.0,-0.00043511390686035156,0.0005125999450683594,0.0,0.0,0.925807623014487,0.0527525453174917,0.89651025390625,280.0,276.43878173828125,3.56121826171875,0.02848974609375,0.0,-0.0,0.89651025390625,1.0374441385104207
0.12015622099988832,0.10051941871643066,283.54486083984375,101.31610870361328,102.12703704833984,101.32532501220703,0.9259746404938675,0.95335888671875,0.0,0.0,0.0,0.0,34.25407409667969,17.37985610961914,0.0,0.0,-0.0006020069122314453,0.0002205371856689453,0.0,0.0,0.9259746404938675,0.053304296077496933,0.95335888671875,280.0,283.54486083984375,-3.54486083984375,-0.02835888671875,0.0,-0.0,0.95335888671875,0.9663212416923632
0.1401634469993951,0.12059378623962402,288.38726806640625,101.30669403076172,102.3940658569336,101.32532501220703,0.9261428745534561,0.99209814453125,0.0,0.0,0.0,0.0,34.19569778442383,17.378448486328125,0.0,0.0,-0.000762939453125,-8.940696716308594e-05,0.0,0.0,0.9261428745534561,0.053854494792483366,0.99209814453125,280.0,288.38726806640625,-8.38726806640625,-0.06709814453125,0.0,-0.0,0.99209814453125,0.7985152739693272
0.160101831999782,0.14063596725463867,287.6610412597656,101.29134368896484,102.4552230834961,101.32532501220703,0.9263121960233685,0.986288330078125,0.0,0.0,0.0,0.0,34.11008071899414,17.37700653076172,0.0,0.0,-0.0009298324584960938,-0.0003933906555175781,0.0,0.0,0.9263121960233685,0.05440280037999401,0.986288330078125,280.0,287.6610412597656,-7.661041259765625,-0.061288330078125,0.0,0.0,0.986288330078125,0.6452944487740147
0.1801538919999075,0.16059088706970215,286.064453125,101.29276275634766,102.26901245117188,101.32532501220703,0.9264841508869358,0.973515625,0.0,0.0,0.0,0.0,33.99853515625,17.375587463378906,0.0,0.0,-0.0010907649993896484,-0.0005543231964111328,0.0,0.0,0.9264841508869358,0.05495423202999746,0.973515625,280.0,286.064453125,-6.064453125,-0.048515625,0.0,0.0,0.973515625,0.5236896708435661
0.20009052099976543,0.18059992790222168,285.342529296875,101.31767272949219,102.12071990966797,101.32532501220703,0.9266567642014221,0.967740234375,0.0,0.0,0.0,0.0,33.8632698059082,17.374170303344727,0.0,0.0,-0.0012218952178955078,-0.0007271766662597656,0.0,0.0,0.9266567642014221,0.055502489327493555,0.967740234375,280.0,285.342529296875,-5.342529296875,-0.042740234375,0.0,0.0,0.967740234375,0.4168390849060661
0.22012915199957206,0.20053863525390625,285.32476806640625,101.31159973144531,102.0278549194336,101.32532501220703,0.9268319062363525,0.96759814453125,0.0,0.0,0.0,0.0,33.70702362060547,17.372739791870117,0.0,0.0,-0.0011682510375976562,-0.000667572021484375,0.0,0.0,0.9268319062363525,0.05605355167998823,0.96759814453125,280.0,285.32476806640625,-5.32476806640625,-0.04259814453125,0.0,0.0,0.96759814453125,0.3101380224637974
0.2400950279998142,0.2205336093902588,284.53570556640625,101.30184173583984,102.28511047363281,101.32532501220703,0.9270080420825444,0.9612856445312501,0.0,0.0,0.0,0.0,33.533836364746094,17.371320724487305,0.0,0.0,-0.0010371208190917969,-0.0005841255187988281,0.0,0.0,0.9270080420825444,0.05660261326999489,0.9612856445312501,280.0,284.53570556640625,-4.53570556640625,-0.03628564453125,0.0,0.0,0.9612856445312501,0.2194239111356724
0.26013474499995937,0.2405688762664795,283.698974609375,101.29352569580078,102.39883422851562,101.32532501220703,0.9271864534274779,0.9545917968750001,0.0,0.0,0.0,0.0,33.344032287597656,17.369890213012695,0.0,0.0,-0.0009238719940185547,-0.00048279762268066406,0.0,0.0,0.9271864534274779,0.05715370548749889,0.9545917968750001,280.0,283.698974609375,-3.698974609375,-0.029591796875,0.0,0.0,0.9545917968750001,0.14529750677307485
0.2800927150001371,0.2605705261230469,287.39068603515625,101.30643463134766,102.2159652709961,101.32532501220703,0.9273657419563646,0.98412548828125,0.0,0.0,0.0,0.0,33.13813018798828,17.368471145629883,0.0,0.0,-0.0008463859558105469,-0.00035762786865234375,0.0,0.0,0.9273657419563646,0.05770254966250377,0.98412548828125,280.0,287.39068603515625,-7.39068603515625,-0.05912548828125,-0.0,-0.0,0.98412548828125,-0.002516213930050165
0.3001383379996696,0.2805628776550293,292.16192626953125,101.31610107421875,102.10009765625,101.32532501220703,0.927547417350498,1.0,0.0,0.0,0.0,0.0,32.916378021240234,17.366981506347656,0.0,0.0,-0.0008404254913330078,-0.000286102294921875,0.0,0.0,0.927547417350498,0.05825380429499091,1.0,280.0,292.16192626953125,-12.16192626953125,-0.09729541015625,-0.0,-0.0,1.02229541015625,-0.24630960287718426
0.32008911699995224,0.30057191848754883,292.0523681640625,101.31233978271484,102.11678314208984,101.32532501220703,0.9277298114723602,1.0,0.0,0.0,0.0,0.0,32.68330001831055,17.364608764648438,0.0,0.0,-0.0007450580596923828,-8.940696716308594e-05,0.0,0.0,0.9277298114723602,0.05880245071749869,1.0,280.0,292.0523681640625,-12.0523681640625,-0.0964189453125,-0.0,0.0,1.0214189453125,-0.48735696615843427
0.340174136999849,0.32053661346435547,290.44921875,101.31219482421875,102.37081909179688,101.32532501220703,0.9279150093391167,1.0,0.0,0.0,0.0,0.0,32.44460678100586,17.361223220825195,0.0,0.0,-0.0005424022674560547,0.0001609325408935547,0.0,0.0,0.9279150093391167,0.05935478876749585,1.0,280.0,290.44921875,-10.44921875,-0.08359375000000001,-0.0,0.0,1.00859375,-0.6972297337354805
0.36008593599945016,0.3406064510345459,289.2527160644531,101.29148864746094,102.4264907836914,101.32532501220703,0.9281001569238151,0.9990217285156251,0.0,0.0,0.0,0.0,32.208335876464844,17.357742309570312,0.0,0.0,-0.0003337860107421875,0.0002086162567138672,0.0,0.0,0.9281001569238151,0.05990236323998488,0.9990217285156251,280.0,289.2527160644531,-9.252716064453125,-0.074021728515625,-0.0,0.0,0.9990217285156251,-0.882284055024543
0.3801377469999352,0.36048460006713867,288.9947509765625,101.28998565673828,102.56358337402344,101.32532501220703,0.9282881477612781,0.9969580078125,0.0,0.0,0.0,0.0,31.9704532623291,17.354238510131836,0.0,0.0,-8.940696716308594e-05,0.0004947185516357422,0.0,0.0,0.9282881477612781,0.06045378804249822,0.9969580078125,280.0,288.9947509765625,-8.9947509765625,-0.0719580078125,-0.0,0.0,0.9969580078125,-1.0626451016030023
0.4000860099995407,0.3805887699127197,287.67999267578125,101.33605194091797,102.00711059570312,101.32532501220703,0.9284766869475192,0.98643994140625,0.0,0.0,0.0,0.0,31.73257064819336,17.350732803344727,0.0,0.0,0.00019073486328125,0.0008523464202880859,0.0,0.0,0.9284766869475192,0.06100236527498737,0.98643994140625,280.0,287.67999267578125,-7.67999267578125,-0.061439941406250004,-0.0,0.0,0.98643994140625,-1.2162449551186274
