time,rt_time,press_pos,press_neg,act_pos_press,act_neg_press,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5,ctrl6,flow1,flow2,flow3,flow4,flow5,flow6,angle,angle_vel,chirp_ctrl,chirp_freq,profile_mode,profile_idx,profile_local_time,profile_hold_sec,profile_discard_sec,profile_startup_discard_sec,profile_usable,profile_total_duration,pid_ctrl,pid_ref,pid_measured,pid_err,pid_p,pid_i,pid_d,pid_raw,pid_integral
0.0001902950002659054,334.14669847488403,272.09027099609375,101.30323791503906,102.05384063720703,101.08734893798828,0.9500029892217671,0.85,0.0,0.0,0.0,0.0,34.42518615722656,16.77030372619629,-0.08705854415893555,0.0,-0.1394212245941162,-0.12976527214050293,0.0,0.0,0.9500029892217671,0.05000250555083684,0.0,,,,,,1.0,,0.85,310.0,272.09027099609375,37.90972900390625,0.30327783203125,0.003790972900390625,0.0,0.6179311950683595,0.758194580078125
0.02016933799995968,0.000431060791015625,278.0073547363281,101.28874206542969,102.10283660888672,101.08734893798828,0.9503176584379441,1.0,0.0,0.0,0.0,0.0,34.425018310546875,16.770957946777344,-0.08705854415893555,0.0,-0.1394212245941162,-0.1298666000366211,0.0,0.0,0.9503176584379441,0.050265562950332805,0.0,,,,,,1.0,,1.0,310.0,278.0073547363281,31.992645263671875,0.255941162109375,0.006990237426757813,-0.5917083740234376,1.2537769744873049,1.3980474853515625
0.04009423200022866,0.032646894454956055,276.039306640625,101.31135559082031,102.01533508300781,101.08734893798828,0.9506331065586698,0.85,0.0,0.0,0.0,0.0,34.42496109008789,16.77118492126465,-0.08705854415893555,0.0,-0.1394212245941162,-0.13020634651184082,0.0,0.0,0.9506331065586698,0.050527907388003016,0.0,,,,,,1.0,,0.85,310.0,276.039306640625,33.960693359375,0.271685546875,0.010386306762695313,0.19680480957031252,0.44612333679199223,2.0772613525390624
0.06009103899987167,0.04046964645385742,282.0736999511719,101.28607177734375,102.35877990722656,101.08734893798828,0.9509513186136366,1.0,0.0,0.0,0.0,0.0,34.424232482910156,16.771625518798828,-0.08705854415893555,0.0,-0.1394212245941162,-0.13138055801391602,0.0,0.0,0.9509513186136366,0.05079119868016498,0.0,,,,,,1.0,,1.0,310.0,282.0736999511719,27.926300048828125,0.223410400390625,0.013178936767578125,-0.6034393310546875,1.2918499938964845,2.635787353515625
0.08017008800015901,0.060579538345336914,285.53338623046875,101.29121398925781,102.27938842773438,101.08734893798828,0.9512724643235488,1.0,0.0,0.0,0.0,0.0,34.41651916503906,16.77206802368164,-0.08705854415893555,0.0,-0.1394212245941162,-0.1327991485595703,0.0,0.0,0.9512724643235488,0.05105557282533543,0.0,,,,,,1.0,,1.0,310.0,285.53338623046875,24.46661376953125,0.19573291015625,0.015635268451325738,-0.3446065876175077,1.058238409009932,3.127053690265148
0.10011430400027166,0.08066439628601074,285.57977294921875,101.3256607055664,101.8263931274414,101.08734893798828,0.9515930516218247,0.85,0.0,0.0,0.0,0.0,34.39611053466797,16.772497177124023,-0.08705854415893555,0.0,-0.1394212245941162,-0.13436675071716309,0.0,0.0,0.9515930516218247,0.051318171669336915,0.0,,,,,,1.0,,0.85,310.0,285.57977294921875,24.42022705078125,0.19536181640625,0.018077291156403864,-0.004638671875,0.7161995643123462,3.6154582312807726
0.12010621499985064,0.10061836242675781,285.25360107421875,101.33583068847656,101.76476287841797,101.08734893798828,0.9519159898383953,0.85,0.0,0.0,0.0,0.0,34.35997772216797,16.772937774658203,-0.08705854415893555,0.0,-0.1394212245941162,-0.13592839241027832,0.0,0.0,0.9519159898383953,0.051581398497498036,0.0,,,,,,1.0,,0.85,310.0,285.25360107421875,24.74639892578125,0.19797119140625,0.020551931048981988,0.0326171875,0.6738596900447681,4.110386209796397
0.1401485720002711,0.12060356140136719,286.4199523925781,101.3171615600586,102.09210968017578,101.08734893798828,0.9522413204216442,0.85,0.0,0.0,0.0,0.0,34.3078498840332,16.773378372192383,-0.08705854415893555,0.0,-0.1394212245941162,-0.1372694969177246,0.0,0.0,0.9522413204216442,0.05184528953133691,0.0,,,,,,1.0,,0.85,310.0,286.4199523925781,23.580047607421875,0.188640380859375,0.02291492971015628,-0.11638863815617168,0.8298333275866404,4.582985942031256
0.16017654600000242,0.140655517578125,288.36474609375,101.27461242675781,102.3948974609375,101.08734893798828,0.9525679802011121,0.9210442192916601,0.0,0.0,0.0,0.0,34.2396125793457,16.773807525634766,-0.08705854415893555,0.0,-0.1394212245941162,-0.13854503631591797,0.0,0.0,0.9525679802011121,0.05210899118900003,0.0,,,,,,1.0,,0.9210442192916601,310.0,288.36474609375,21.63525390625,0.17308203125,0.025081481223716087,-0.19420773176537617,0.9210442192916601,5.016296244743217
0.18009327400022812,0.16060256958007812,290.0615539550781,101.29812622070312,102.34173583984375,101.08734893798828,0.9528943592635242,0.9080978919452293,0.0,0.0,0.0,0.0,34.1552848815918,16.774250030517578,-0.08705854415893555,0.0,-0.1394212245941162,-0.13962984085083008,0.0,0.0,0.9528943592635242,0.05237122810766967,0.0,,,,,,1.0,,0.9080978919452293,310.0,290.0615539550781,19.938446044921875,0.159507568359375,0.027075325828208277,-0.1696807861328125,0.9080978919452293,5.415065165641655
0.20009430700019948,0.18059396743774414,291.0445556640625,101.31632995605469,102.02213287353516,101.08734893798828,0.9532236431672485,0.85,0.0,0.0,0.0,0.0,34.05411148071289,16.774690628051758,-0.08705854415893555,0.0,-0.1394212245941162,-0.140458345413208,0.0,0.0,0.9532236431672485,0.0526345750421693,0.0,,,,,,1.0,,0.85,310.0,291.0445556640625,18.9554443359375,0.15164355468750002,0.02897096816666931,-0.09829509395697539,0.8426805711028061,5.794193633333862
0.22020467699985602,0.20059847831726074,292.1888427734375,101.31970977783203,101.88694763183594,101.08734893798828,0.9535562497192965,0.865549530977844,0.0,0.0,0.0,0.0,33.93863296508789,16.775131225585938,-0.08705854415893555,0.0,-0.1394212245941162,-0.14115571975708008,0.0,0.0,0.9535562497192965,0.05289936158049811,0.0,,,,,,1.0,,0.865549530977844,310.0,292.1888427734375,17.8111572265625,0.1424892578125,0.030761912976410448,-0.11380070176675446,0.865549530977844,6.15238259528209
0.2401727720002782,0.22066068649291992,296.8290710449219,101.30486297607422,102.07780456542969,101.08734893798828,0.9538879969550986,1.0,0.0,0.0,0.0,0.0,33.806907653808594,16.775571823120117,-0.08705854415893555,0.0,-0.1394212245941162,-0.1417696475982666,0.0,0.0,0.9538879969550986,0.053162274831337,0.0,,,,,,1.0,,1.0,310.0,296.8290710449219,13.170928955078125,0.10536743164062501,0.03207900587191826,-0.4640228271484375,1.2515763896358942,6.4158011743836525
0.26014191500007655,0.24071502685546875,301.08209228515625,101.28463745117188,102.49467468261719,101.08734893798828,0.9542212330161876,1.0,0.0,0.0,0.0,0.0,33.666656494140625,16.775798797607422,-0.08705854415893555,0.0,-0.1394212245941162,-0.14222264289855957,0.0,0.0,0.9542212330161876,0.05342520188083434,0.0,,,,,,1.0,,1.0,310.0,301.08209228515625,8.91790771484375,0.07134326171875,0.03297079664340264,-0.42530212402343753,1.245988065661285,6.594159328680528
0.2801007140001275,0.2606546878814697,300.6275634765625,101.2973403930664,102.3087158203125,101.08734893798828,0.9545557492041881,0.85,0.0,0.0,0.0,0.0,33.52035140991211,16.775630950927734,-0.08705854415893555,0.0,-0.1394212245941162,-0.14252662658691406,0.0,0.0,0.9545557492041881,0.05368799273433501,0.0,,,,,,1.0,,0.85,310.0,300.6275634765625,9.3724365234375,0.0749794921875,0.03390804029574639,0.045452880859375,0.7706595866573787,6.781608059149278
0.3000875550001183,0.2806060314178467,299.802490234375,101.33076477050781,101.90018463134766,101.08734893798828,0.9548921727609271,0.85,0.0,0.0,0.0,0.0,33.371376037597656,16.775035858154297,-0.08705854415893555,0.0,-0.1394212245941162,-0.14287829399108887,0.0,0.0,0.9548921727609271,0.05395115280750156,0.0,,,,,,1.0,,0.85,310.0,299.802490234375,10.197509765625,0.081580078125,0.03492779127230889,0.08250732421875,0.7259848063839411,6.985558254461778
0.32009908600002746,0.3005549907684326,300.00408935546875,101.31519317626953,101.87848663330078,101.08734893798828,0.9552304343893427,0.85,0.0,0.0,0.0,0.0,33.221710205078125,16.773557662963867,-0.08705854415893555,0.0,-0.1394212245941162,-0.14284849166870117,0.0,0.0,0.9552304343893427,0.05421463796566703,0.0,,,,,,1.0,,0.85,310.0,300.00408935546875,9.99591064453125,0.07996728515625,0.035927958650985685,-0.020148295609632785,0.8292530518023972,7.185591730197137
0.3401543089998995,0.32060861587524414,300.77728271484375,101.29623413085938,102.29631042480469,101.08734893798828,0.9555708434524973,0.891471918317781,0.0,0.0,0.0,0.0,33.07199478149414,16.771339416503906,-0.08705854415893555,0.0,-0.1394212245941162,-0.14259815216064453,0.0,0.0,0.9555708434524973,0.05447869840183201,0.0,,,,,,1.0,,0.891471918317781,310.0,300.77728271484375,9.22271728515625,0.07378173828125,0.0368527769100786,-0.07710643350910958,0.891471918317781,7.37055538201572
0.36014592499986975,0.3405721187591553,301.36376953125,101.28269958496094,102.34066009521484,101.08734893798828,0.9559115570756925,0.8768424379336714,0.0,0.0,0.0,0.0,32.922279357910156,16.768634796142578,-0.08705854415893555,0.0,-0.1394212245941162,-0.14259815216064453,0.0,0.0,0.9559115570756925,0.05474192134583162,0.0,,,,,,1.0,,0.8768424379336714,310.0,301.36376953125,8.63623046875,0.06908984375,0.0377163999569536,-0.058648681640625,0.8768424379336714,7.54327999139072
0.38009572200007824,0.3605918884277344,302.04351806640625,101.29985809326172,102.21858978271484,101.08734893798828,0.9562529157688627,0.8908109498965621,0.0,0.0,0.0,0.0,32.77153778076172,16.76577377319336,-0.08705854415893555,0.0,-0.1394212245941162,-0.14272332191467285,0.0,0.0,0.9562529157688627,0.055004593673001034,0.0,,,,,,1.0,,0.8908109498965621,310.0,302.04351806640625,7.95648193359375,0.06365185546875,0.03851204815031297,-0.067974853515625,0.8908109498965621,7.702409630062594
0.4001479510002355,0.3806030750274658,302.33917236328125,101.31477355957031,101.84748840332031,101.08734893798828,0.9565973735019941,0.8539216695526777,0.0,0.0,0.0,0.0,32.62236022949219,16.762805938720703,-0.08705854415893555,0.0,-0.1394212245941162,-0.14302730560302734,0.0,0.0,0.9565973735019941,0.05526861468816977,0.0,,,,,,1.0,,0.8539216695526777,310.0,302.33917236328125,7.66082763671875,0.06128662109375,0.03928013150082406,-0.02948842214725172,0.8539216695526777,7.856026300164812
0.4201717670002836,0.40066075325012207,303.3061828613281,101.30889892578125,101.94011688232422,101.08734893798828,0.9569426690863606,0.9280851877299814,0.0,0.0,0.0,0.0,32.47626876831055,16.759634017944336,-0.08705854415893555,0.0,-0.1394212245941162,-0.1434624195098877,0.0,0.0,0.9569426690863606,0.05553226159883707,0.0,,,,,,1.0,,0.9280851877299814,310.0,303.3061828613281,6.693817138671875,0.053550537109375004,0.03995031031443773,-0.09658603515379408,0.9280851877299814,7.990062062887546
0.44009528500009765,0.4206206798553467,308.37554931640625,101.30162811279297,102.17066955566406,101.08734893798828,0.9572875288752224,1.0,0.0,0.0,0.0,0.0,32.336307525634766,16.755462646484375,-0.08705854415893555,0.0,-0.1394212245941162,-0.14399290084838867,0.0,0.0,0.9572875288752224,0.05579458791916796,0.0,,,,,,1.0,,1.0,310.0,308.37554931640625,1.62445068359375,0.012995605468750001,0.0401127553827971,-0.5069366455078125,1.3788282846562654,8.02255107655942
0.46013885699994717,0.44060754776000977,309.7869873046875,101.28248596191406,102.35388946533203,101.08734893798828,0.9576357470020975,1.0,0.0,0.0,0.0,0.0,32.20426940917969,16.750503540039062,-0.08705854415893555,0.0,-0.1394212245941162,-0.14444589614868164,0.0,0.0,0.9576357470020975,0.056058494950499305,0.0,,,,,,1.0,,1.0,310.0,309.7869873046875,0.2130126953125,0.0017041015625,0.04013410305927399,-0.14083697140328547,1.0239987667815116,8.026820611854799
0.4800932500002091,0.46065378189086914,307.14971923828125,101.29850769042969,102.23146057128906,101.08734893798828,0.9579836691199098,0.85,0.0,0.0,0.0,0.0,32.08163833618164,16.745460510253906,-0.08705854415893555,0.0,-0.1394212245941162,-0.145035982131958,0.0,0.0,0.9579836691199098,0.056321227791669426,0.0,,,,,,1.0,,0.85,310.0,307.14971923828125,2.85028076171875,0.02280224609375,0.040419131135445874,0.263726806640625,0.5980518161301792,8.083826227089174
0.5000916640001378,0.4806022644042969,305.7931213378906,101.30999755859375,101.95108032226562,101.08734893798828,0.9583335906007461,0.85,0.0,0.0,0.0,0.0,31.96947479248047,16.740428924560547,-0.08705854415893555,0.0,-0.1394212245941162,-0.1454472541809082,0.0,0.0,0.9583335906007461,0.056584540242668485,0.0,,,,,,1.0,,0.85,310.0,305.7931213378906,4.206878662109375,0.033655029296875,0.04083981900165681,0.1356597900390625,0.7148453616624058,8.167963800331362
0.5201352889998816,0.500582218170166,305.7794189453125,101.31237030029297,101.98291015625,101.08734893798828,0.958685517087845,0.85,0.0,0.0,0.0,0.0,31.867610931396484,16.73538589477539,-0.08705854415893555,0.0,-0.1394212245941162,-0.14516115188598633,0.0,0.0,0.958685517087845,0.05684844797183178,0.0,,,,,,1.0,,0.85,310.0,305.7794189453125,4.2205810546875,0.0337646484375,0.04126279772136271,0.0013672569286543891,0.848605296912483,8.252559544272541
0.5400950630000807,0.5206198692321777,305.92425537109375,101.30168914794922,102.16637420654297,101.08734893798828,0.9590371551867723,0.8652073133626217,0.0,0.0,0.0,0.0,31.773460388183594,16.730356216430664,-0.08705854415893555,0.0,-0.1394212245941162,-0.14467835426330566,0.0,0.0,0.9590371551867723,0.0571112516628344,0.0,,,,,,1.0,,0.8652073133626217,310.0,305.92425537109375,4.07574462890625,0.03260595703125,0.04167037218425334,-0.014483642578125,0.8652073133626217,8.334074436850667
0.5601329380001516,0.5406062602996826,306.1304931640625,101.28634643554688,102.40980529785156,101.08734893798828,0.959391333123277,0.872570686494585,0.0,0.0,0.0,0.0,31.68728256225586,16.725276947021484,-0.08705854415893555,0.0,-0.1394212245941162,-0.14421939849853516,0.0,0.0,0.959391333123277,0.057375083683668664,0.0,,,,,,1.0,,0.872570686494585,310.0,306.1304931640625,3.8695068359375,0.0309560546875,0.042058055655705515,-0.020584796837790437,0.872570686494585,8.411611131141102
0.5800944200000231,0.560619592666626,305.9614562988281,101.28688049316406,102.30168151855469,101.08734893798828,0.9597452954916045,0.85,0.0,0.0,0.0,0.0,31.61163330078125,16.720272064208984,-0.08705854415893555,0.0,-0.1394212245941162,-0.1439213752746582,0.0,0.0,0.9597452954916045,0.05763790986333364,0.0,,,,,,1.0,,0.85,310.0,305.9614562988281,4.038543701171875,0.032308349609375,0.042461910025822704,0.0169036865234375,0.8333260538413648,8.49238200516454
0.6000934140001846,0.5806043148040771,305.95501708984375,101.30339813232422,102.12608337402344,101.08734893798828,0.9601010334128689,0.85,0.0,0.0,0.0,0.0,31.542110443115234,16.7152042388916,-0.08705854415893555,0.0,-0.1394212245941162,-0.1440584659576416,0.0,0.0,0.9601010334128689,0.057901229951002435,0.0,,,,,,1.0,,0.85,310.0,305.95501708984375,4.04498291015625,0.03235986328125,0.04286640831683832,0.0006439208984375,0.8491298075034742,8.573281663367665
0.6200935709998703,0.6006004810333252,308.496337890625,101.32534790039062,101.88206481933594,101.08734893798828,0.9604578776572266,1.0,0.0,0.0,0.0,0.0,31.479190826416016,16.71013832092285,-0.08705854415893555,0.0,-0.1394212245941162,-0.1444995403289795,0.0,0.0,0.9604578776572266,0.0581645653514983,0.0,,,,,,1.0,,1.0,310.0,308.496337890625,1.503662109375,0.012029296875,0.04301677570814822,-0.25413008516095,1.1240840125778018,8.603355141629644
0.6401490550001654,0.6206002235412598,312.3516845703125,101.29167938232422,102.16851806640625,101.08734893798828,0.9608167726717077,1.0,0.0,0.0,0.0,0.0,31.42331886291504,16.704713821411133,-0.08705854415893555,0.0,-0.1394212245941162,-0.14529824256896973,0.0,0.0,0.9608167726717077,0.058428629224168846,0.0,,,,,,1.0,,1.0,310.0,312.3516845703125,-2.3516845703125,-0.0188134765625,0.04278095484678,-0.38446807662490423,1.2855005983406242,8.556190969356
0.660140106000199,0.6405649185180664,310.4980773925781,101.28349304199219,102.349365234375,101.08734893798828,0.9611755476302544,0.85,0.0,0.0,0.0,0.0,31.374013900756836,16.698192596435547,-0.08705854415893555,0.0,-0.1394212245941162,-0.1460552215576172,0.0,0.0,0.9611755476302544,0.05869184472900262,0.0,,,,,,1.0,,0.85,310.0,310.4980773925781,-0.498077392578125,-0.003984619140625,0.0427311471075222,0.18536071777343752,0.7008927542596654,8.546229421504439
0.6800894339999104,0.6606490612030029,309.10906982421875,101.28905487060547,102.26722717285156,101.08734893798828,0.9615345745282031,0.85,0.0,0.0,0.0,0.0,31.331586837768555,16.69011116027832,-0.08705854415893555,0.0,-0.1394212245941162,-0.14653801918029785,0.0,0.0,0.9615345745282031,0.058954510880998824,0.0,,,,,,1.0,,0.85,310.0,309.10906982421875,0.89093017578125,0.00712744140625,0.04282024012510032,0.1389007568359375,0.7361515616327122,8.564048025020064
0.7000934620000407,0.6805553436279297,308.69097900390625,101.31200408935547,101.81029510498047,101.08734893798828,0.9618955617141676,0.85,0.0,0.0,0.0,0.0,31.294811248779297,16.680776596069336,-0.08705854415893555,0.0,-0.1394212245941162,-0.14677643775939941,0.0,0.0,0.9618955617141676,0.05921789724966721,0.0,,,,,,1.0,,0.85,310.0,308.69097900390625,1.30902099609375,0.01047216796875,0.042951168588393415,0.04180066337737337,0.8297760000654832,8.590233717678682
0.7201519240002199,0.7006027698516846,307.91900634765625,101.31279754638672,101.84523010253906,101.08734893798828,0.9622584837171181,0.85,0.0,0.0,0.0,0.0,31.263935089111328,16.67121696472168,-0.08705854415893555,0.0,-0.1394212245941162,-0.14695525169372559,0.0,0.0,0.9622584837171181,0.059482000332669566,0.0,,,,,,1.0,,0.85,310.0,307.91900634765625,2.08099365234375,0.01664794921875,0.04315987624888416,0.07697226798775557,0.7882199065446103,8.631975249776833
0.7400832130001618,0.7206447124481201,308.089111328125,101.31150817871094,102.10546112060547,101.08734893798828,0.9626200205508167,0.8833724235558034,0.0,0.0,0.0,0.0,31.23656463623047,16.661405563354492,-0.08705854415893555,0.0,-0.1394212245941162,-0.14720559120178223,0.0,0.0,0.9626200205508167,0.0597444289711688,0.0,,,,,,1.0,,0.8833724235558034,310.0,308.089111328125,1.910888671875,0.015287109375,0.043350965116071664,-0.017010498046875,0.8833724235558034,8.670193023214333
0.7600921610001024,0.7405424118041992,307.84625244140625,101.27253723144531,102.4093246459961,101.08734893798828,0.9629838547041674,0.85,0.0,0.0,0.0,0.0,31.21302032470703,16.651653289794922,-0.08705854415893555,0.0,-0.1394212245941162,-0.1477956771850586,0.0,0.0,0.9629838547041674,0.06000788011983468,0.0,,,,,,1.0,,0.85,310.0,307.84625244140625,2.15374755859375,0.01722998046875,0.043566436230596174,0.024275028024409007,0.8399285552762449,8.713287246119235
