time,press_pos,press_neg,act_pos_press,act_neg_press,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5,ctrl6,flow1,flow2,flow3,flow4,flow5,flow6,anlge,angle_vel,profile_idx,profile_mode,profile_time,profile_period
0.020128250122070312,142.86920166015625,33.86602783203125,119.37245178222656,74.98428344726562,0.0,0.0,0.0,0.0,0.0,0.0,12.789690017700195,13.834977149963379,8.490234375,8.489763259887695,9.387558937072754,9.436541557312012,0.0,0.0,-1.0,0.0,0.0,0.0
0.04031562805175781,144.62359619140625,31.811912536621094,119.0871810913086,74.9798355102539,1.0,1.0,1.0,1.0,1.0,1.0,12.7899169921875,13.83475112915039,8.490228652954102,8.489763259887695,9.386480331420898,9.434920310974121,0.0,0.0,0.0,9.0,0.0,5.0
0.06036829948425293,146.09976196289062,30.747779846191406,120.22300720214844,74.9737319946289,1.0,1.0,1.0,1.0,1.0,1.0,12.787925720214844,13.833093643188477,8.488040924072266,8.489346504211426,9.382372856140137,9.429830551147461,0.0,0.0,0.0,9.0,0.0201873779296875,5.0
0.0803079605102539,145.78695678710938,31.345245361328125,119.56675720214844,74.95571899414062,1.0,1.0,1.0,1.0,1.0,1.0,12.773168563842773,13.820064544677734,8.478796005249023,8.483296394348145,9.371882438659668,9.41900634765625,0.0,0.0,0.0,9.0,0.04024004936218262,5.0
0.10029935836791992,145.15145874023438,31.918113708496094,119.51144409179688,74.92182922363281,1.0,1.0,1.0,1.0,1.0,1.0,12.742387771606445,13.791048049926758,8.460611343383789,8.468914031982422,9.350985527038574,9.3977689743042,0.0,0.0,0.0,9.0,0.060179710388183594,5.0
0.12032341957092285,144.3332061767578,32.368995666503906,119.24620819091797,74.87214660644531,1.0,1.0,1.0,1.0,1.0,1.0,12.695514678955078,13.745916366577148,8.43164348602295,8.444613456726074,9.317445755004883,9.364217758178711,0.0,0.0,0.0,9.0,0.08017110824584961,5.0
0.14028525352478027,143.945068359375,32.76594543457031,119.13307189941406,74.8089599609375,1.0,1.0,1.0,1.0,1.0,1.0,12.632883071899414,13.684701919555664,8.393526077270508,8.411550521850586,9.27298641204834,9.320486068725586,0.0,0.0,0.0,9.0,0.10019516944885254,5.0
0.16028499603271484,144.29147338867188,33.044578552246094,119.43145751953125,74.73645782470703,1.0,1.0,1.0,1.0,1.0,1.0,12.56113052368164,13.608562469482422,8.347707748413086,8.370500564575195,9.221291542053223,9.270173072814941,0.0,0.0,0.0,9.0,0.12015700340270996,5.0
0.18033170700073242,144.4652862548828,33.31396484375,119.66618347167969,74.65879821777344,1.0,1.0,1.0,1.0,1.0,1.0,12.48873519897461,13.527667999267578,8.296704292297363,8.323991775512695,9.164643287658691,9.21522331237793,0.0,0.0,0.0,9.0,0.14015674591064453,5.0
0.20030617713928223,144.1856231689453,33.604827880859375,119.63375854492188,74.57872009277344,1.0,1.0,1.0,1.0,1.0,1.0,12.416410446166992,13.446736335754395,8.244901657104492,8.276569366455078,9.107666969299316,9.159671783447266,0.0,0.0,0.0,9.0,0.1602034568786621,5.0
