curr_time,press_pos,press_neg,act_pos_press,act_neg_press,ref_act_pos,ref_act_neg,displacement,displacement_vel,ref_displacement,ctrl_ch_pos,ctrl_ch_neg,ctrl_act_pos_in,ctrl_act_pos_out,ctrl_act_neg_in,ctrl_act_neg_out,flowrate1,flowrate2,flowrate3,flowrate4,flowrate5,flowrate6
0.019999999999999934,136.98664971032912,39.93327579403545,109.45568194499641,91.0969017429841,113.0,86.97486990455667,8.143427017912146,-5.7959613290256335,10.32086550239427,0.8975355207920074,0.9551227807998657,0.9221437826752662,0.883580121397972,0.9496960997581482,0.9590952575206756,,,,,,
0.019999999999999934,136.98664971032912,39.93327579403545,109.45568194499641,91.0969017429841,113.0,86.96230981733007,8.143427017912146,-5.7959613290256335,10.328416536052138,0.8973515659570693,0.9553443670272826,0.9222249686717987,0.8835365042090416,0.9496383875608444,0.9591038852930068,,,,,,
0.019999999999999934,136.98664971032912,39.93327579403545,109.45568194499641,91.0969017429841,113.0,86.96230981733007,8.143427017912146,-5.7959613290256335,10.328416536052138,0.8972510457038879,0.9554873824119567,0.9222075343132019,0.8835081666707992,0.9496063619852065,0.9590861022472381,,,,,,
0.019999999999999934,136.98664971032912,39.93327579403545,109.45568194499641,91.0969017429841,113.0,86.96230981733007,8.143427017912146,-5.7959613290256335,10.328416536052138,0.8972510457038879,0.9554873824119567,0.9222075343132019,0.8835081666707992,0.9496063619852065,0.9590861022472381,,,,,,
0.019999999999999934,136.98664971032912,39.93327579403545,109.45568194499641,91.0969017429841,113.0,86.96230981733007,8.143427017912146,-5.7959613290256335,10.328416536052138,0.8972510457038879,0.9554873824119567,0.9222075343132019,0.8835081666707992,0.9496063619852065,0.9590861022472381,,,,,,
0.04000000000000012,138.09519952430986,37.90194696755022,110.41484078694772,90.72937737478792,113.0,86.96230981733007,7.6525217347947345,-36.9476608113385,10.328416536052138,0.8972510457038879,0.9554873824119567,0.9222075343132019,0.8835081666707992,0.9496063619852065,0.9590861022472381,,,,,,
0.06000000000000069,139.1281591225903,36.202547110900326,111.33506027053603,90.08119725285832,113.0,86.96230981733007,7.119251261247072,-8.473877066159206,10.328416536052138,0.9694788843393325,0.8859994873404503,0.974581080675125,0.861783230304718,0.9437680602073669,0.988602989912033,,,,,,
0.08000000000000126,140.07547971703272,34.90682873188983,110.21269863326299,92.03349445803843,113.0,86.94975568182024,7.184158894757112,3.4433685545686044,10.3359639915809,0.8929686665534973,0.864557135105133,0.9832273960113525,0.9235111817717552,0.9038105130195617,0.9802210509777068,,,,,,
0.10000000000000184,140.93909634851968,34.00158374954597,109.80666137896793,91.58581608553969,113.0,86.93720948047068,6.932464292530193,-27.36227376134475,10.343506677149847,0.868301123380661,0.8822197586297988,0.9829375296831131,0.8914905413985252,0.9672041028738021,0.8770755410194396,,,,,,
0.12000000000000241,141.72621615347748,33.42903683882613,109.83360709147463,89.73237112781327,113.0,86.92467319447206,6.446422406350571,-11.852920391029233,10.351043401681487,0.9244670450687408,0.9287343144416809,0.9932728052139281,0.9572672516107559,0.8847971022129059,0.9687837362289429,,,,,,
0.1400000000000009,142.4446061522029,33.1143713036403,107.9715545127188,90.18810792167534,113.0,86.91214880344926,6.465659423502877,4.884163002653975,10.358572975039639,0.8673960074782371,0.9818735599517822,0.9918251454830169,0.9847277879714965,0.8747805267572403,0.9737256169319153,,,,,,
0.1599999999999987,143.09989973335604,32.960672689936196,106.47262511002452,89.1903548459578,113.0,86.89963828514878,6.309731435679429,-21.53190438462088,10.366094208217394,0.8703692987561226,0.888260294497013,0.996673122048378,0.991239395737648,0.8668687209486962,0.9927870213985442,,,,,,
0.1799999999999965,143.68359343554138,32.818961094048525,105.76030626428698,86.66378543086994,113.0,86.88714361512652,5.883495964347792,-11.751552552833768,10.373605913524841,0.8760999143123627,0.9673572301864624,0.9911312490701675,0.9593717306852341,0.9299532979726791,0.9510439991950989,,,,,,
0.1999999999999943,144.19380997288624,32.581686999778746,103.61596341098019,86.26959451735347,113.0,86.8746667664357,5.920963424165697,8.501652863458453,10.381106904776637,0.86468957811594,0.9031997829675674,0.9946227699518203,0.9734491527080535,0.9316329687833785,0.9655877590179442,,,,,,
0.2199999999999921,144.63198454798334,32.173708336892375,102.03948890102815,85.58257480966635,113.0,86.86220970931537,5.87846634499032,-15.9231159942736,10.3885959974793,0.8777447834610939,0.8523275136947631,0.9959294259548187,0.9771009624004363,0.85639518648386,0.9988767534494399,,,,,,
0.2399999999999899,144.99371117400523,31.715935776253183,101.91728917878555,83.58632830473509,113.0,86.84977441087925,5.501097529973742,-12.236394700102174,10.396072009018287,0.859869460761547,0.8594251036643982,0.995961183309555,0.9758832395076751,0.919914098083973,0.9825236916542053,,,,,,
0.2599999999999877,145.28704260753182,31.351115017731544,100.89204116754026,83.70750333374201,113.0,86.83736283480512,5.539410755441329,11.15045715321859,10.403533758844706,0.8600794777274131,0.8538661181926727,0.9974687993526459,0.9851361274719238,0.9344126939773559,0.9834615886211395,,,,,,
0.2799999999999855,145.52443469736528,31.055487620114295,100.26132126391039,83.77418457540212,113.0,86.82497694102473,5.647688284823885,-3.6375561819888294,10.410980068661758,0.8635350480675698,0.8504178166389466,0.9903117716312408,0.9504501581192016,0.8649378880858422,0.9960789501667022,,,,,,
0.2999999999999833,145.71924367736474,30.880212924702146,101.06282836297419,82.74392784746115,113.0,86.81261868541428,5.561780041435448,2.941993353736408,10.41840976261081,0.8637851595878601,0.8525340616703033,0.9973159939050674,0.9834361791610717,0.9121340155601502,0.9888235032558441,,,,,,
0.3199999999999811,145.8835631984558,30.757462310813853,101.32263293359424,83.54816305449458,113.0,86.8002900194856,5.888166033071407,25.663883456334098,10.42582166745705,0.8591567531228065,0.8520172581076622,0.9975170791149139,0.972019374370575,0.8873544096946716,0.9631230771541595,,,,,,
0.3399999999999789,146.02671900685462,30.708763489852366,101.93348102861711,84.41027154946583,113.0,86.78799289007796,6.340729928723053,16.45878343807646,10.433214612774783,0.857300029695034,0.8620460778474808,0.9960480421781539,0.851491504907608,0.851368910074234,0.9909525066614151,,,,,,
0.35999999999997667,146.1588691029887,30.66315209352354,103.52503832440055,84.12367029444688,113.0,86.77572923905063,6.648368271688556,19.958853581462623,10.44058743113225,0.8584552302956581,0.8549008518457413,0.9929999083280563,0.8576206654310227,0.8553164690732956,0.9731437385082244,,,,,,
0.37999999999997447,146.2881100116316,30.659831193620967,104.5358816325651,84.91173123600889,113.0,86.76350100297628,7.2537008346793135,38.58770939860662,10.447938958275962,0.8571701750159263,0.8704999893903732,0.9967784881591797,0.8536992222070694,0.853746996819973,0.9510000199079514,,,,,,
0.39999999999997227,146.42107556736235,30.654845509355074,105.15939670495545,85.76976857370329,113.0,86.75131011283516,8.007380820108864,32.96885818349068,10.455268033314553,0.8563698530197144,0.9923635363578795,0.9978290021419525,0.8527657687664032,0.8518098071217537,0.996987172961235,,,,,,
0.41999999999997006,146.56247922020003,30.741365195304496,106.14051297940705,85.18050665561246,113.0,86.73915849371012,8.574087060727063,26.96375580672231,10.462573498902113,0.8574800372123718,0.9960992276668548,0.9985373377799988,0.8556000366806984,0.8540203809738159,0.9886311709880828,,,,,,
0.43999999999996786,146.71855345240675,30.918587508551603,106.62308640670255,84.66914334595961,113.0,86.72704806448269,9.209884993961873,37.576260990566546,10.469854201420954,0.8631824851036072,0.9869034260511398,0.9990848302841187,0.8576035931706428,0.8554860517382622,0.9255080908536911,,,,,,
0.45999999999996566,146.8938284649941,31.061954481921923,106.50726252694912,84.59258222667707,113.0,86.71498073753004,10.01647075611816,40.344642376995544,10.477108991163728,0.858659140765667,0.9965029001235961,0.9992894560098647,0.8651654556393623,0.8519144266843796,0.9923840641975402,,,,,,
0.47999999999996346,147.0891633471511,31.17836896331292,106.47458640502931,83.81977177234822,113.0,86.70295841842298,10.754902456960682,33.60125083422077,10.48433672251505,0.8599983632564544,0.9943026483058929,0.9995020478963852,0.886020676791668,0.8513887003064156,0.9930536866188049,,,,,,
0.49999999999996125,147.30348373366405,31.195745872254676,106.60818342237697,82.64734841948861,113.0,86.69098300562507,11.420849249968386,34.950700453700705,10.491536254132342,0.8590570867061614,0.9932288527488708,0.9994805544614791,0.9031544759869575,0.8535347178578376,0.9698136776685714,,,,,,
0.519999999999959,147.53402449147111,31.18552772108755,106.57947613307951,81.9319010314397,113.0,86.67905639019281,12.196239409191428,42.423751086002156,10.498706449126107,0.8560863256454467,0.9931284844875335,0.9995681643486023,0.9140015840530396,0.8525325641036033,0.9673165321350097,,,,,,
0.5399999999999568,147.77798340881887,31.103890453759377,106.43429875453475,81.52217976641948,113.0,86.66718045547704,13.075744844472762,44.06442319373384,10.505846175239434,0.8533189162611962,0.9930694401264191,0.9995583117008209,0.929235565662384,0.8516059055924415,0.9846163690090179,,,,,,
0.5599999999999546,148.0311594651446,30.98411947397042,106.46151629535107,81.01125154994637,113.0,86.65535707682551,13.910284169224713,38.86750884676228,10.512954305026806,0.8536913007497787,0.9926941633224486,0.9996117681264877,0.9416154086589813,0.8522300153970718,0.9778570055961608,,,,,,
0.5799999999999524,148.2897457711726,30.792979662050218,106.71407724509325,80.19427877167186,113.0,86.64358812128677,14.647523370690196,35.97514824027689,10.520029716032134,0.8532209306955337,0.9924517720937729,0.9992008805274963,0.9103489026427268,0.8545170366764069,0.9335900068283081,,,,,,
0.5999999999999502,148.55035468301367,30.648943832164793,106.95901221352895,79.52650825606923,113.0,86.63187544731535,15.392188003541419,39.087722369062085,10.527071290965981,0.8516572654247284,0.9973552703857421,0.9972604811191559,0.8764275908470154,0.8541591003537178,0.8875179529190064,,,,,,
0.619999999999948,148.81314989693095,30.646747311758062,107.06450959853184,79.09140803352005,113.0,86.62022090447823,16.208569074345114,41.978226030396996,10.534077917882055,0.8512124881148339,0.9954036146402359,0.9978755295276641,0.8648667693138122,0.8540522813796997,0.8734433561563492,,,,,,
0.6399999999999458,149.08138576164166,30.812379951295263,107.107569601657,78.57200197826552,113.0,86.60862633316283,17.041593168243615,40.695122375152636,10.541048490352736,0.8507689714431762,0.9926674306392669,0.9976424634456634,0.8614748477935791,0.8544427171349526,0.8582423746585846,,,,,,
0.6599999999999436,149.35942345988727,31.129189716434233,107.15887631768895,77.66751368312644,113.0,86.59709356428637,17.82935549203417,38.39611868006937,10.54798190764383,0.8503440737724304,0.9967721223831176,0.9952760219573974,0.8552456855773926,0.8544551759958267,0.8510831832885742,,,,,,
0.6799999999999414,149.6509851292839,31.555019892567415,107.14289037740525,76.68765706985813,113.0,86.58562441900675,18.59815424313267,38.76643871479595,10.554877074888367,0.850226990878582,0.9978692710399627,0.9907110095024109,0.8530753448605537,0.8540066033601761,0.8502274736762047,,,,,,
0.6999999999999392,149.9581323908278,31.961845078838103,107.0362943742455,76.39581636952205,113.0,86.57422070843496,19.35906693199624,35.825370569154614,10.561732903259504,0.8501475349068641,0.9968737244606017,0.9882464975118637,0.8519598051905631,0.8539842292666435,0.8501065775752067,,,,,,
0.719999999999937,150.27837358226608,32.08257056117335,107.1582371287529,76.89767763560934,113.0,86.5628842333491,19.94362842346726,20.321725105617848,10.568548310142482,0.8501659080386161,0.9984040141105651,0.9806637942790984,0.8511969357728958,0.8533655062317848,0.8501266494393348,,,,,,
0.7399999999999348,150.60250178197956,31.831562319158905,107.90250604014356,77.55037420727443,113.0,86.55161678391,20.11182794678404,-3.8040078830208772,10.575322219305523,0.8608041748404502,0.9998356342315673,0.882363685965538,0.8510239779949188,0.8561268895864487,0.8568531602621078,,,,,,
0.7599999999999326,150.91966147932536,31.31762209898743,109.35620819513737,78.40420568392835,113.0,86.54042013937855,19.828234985648407,-22.719950351322183,10.582053561069863,0.9927598774433135,0.999982476234436,0.8594186842441559,0.8644339188933372,0.8735949724912643,0.9912493109703063,,,,,,
0.7799999999999304,151.22119388625435,30.529939585666284,111.29502234869636,80.03580994828592,113.0,86.52929606783471,19.2855200975075,-29.70913075583971,10.5887412724786,0.9953255176544189,0.9999981313943862,0.8528310358524323,0.9114528059959411,0.9557114273309707,0.9920308440923691,,,,,,
0.7999999999999282,151.4981095309406,29.49550889085824,113.42882910764543,82.51249512587172,113.0,86.51824632589832,18.688406627933414,-29.45777603631383,10.59538429746458,0.9974304795265198,0.9999993205070495,0.8520836785435676,0.9664858877658844,0.9920614659786224,0.9919799089431762,,,,,,
0.819999999999926,151.74750224784967,28.329099512444078,115.59941777273784,85.24785257584955,113.0,86.50727265845174,18.111944654830346,-28.22711692178902,10.601981587017146,0.9992051810026168,0.9999996244907379,0.8703717932105064,0.9935584247112274,0.9854038387537002,0.9898065328598022,,,,,,
0.8399999999999238,151.9688750962797,27.254252347383567,117.705739946165,87.74820871826736,113.0,86.49637679836428,17.56374285367397,-26.326972625134633,10.608532099347787,0.9998365819454192,0.9999996423721313,0.8746692955493927,0.9923123240470886,0.9597525954246521,0.9925966382026672,,,,,,
0.8599999999999216,152.17302853904303,26.417972922037777,119.55346128316205,89.94081574966474,113.0,86.48556046621853,17.068666077445396,-22.963054371357423,10.615034800054694,0.9999335885047912,0.9999986052513122,0.8816754400730132,0.99698805809021,0.9357873260974884,0.9929232954978943,,,,,,
0.8799999999999194,152.35885889472618,25.884910635310224,120.9511388773289,91.55000882328468,113.0,86.47482537003874,16.657240773694443,-17.811946265280078,10.621488662286026,0.9999488592147827,0.9999957799911499,0.9141826957464217,0.9968011885881424,0.8924701556563377,0.9979003489017486,,,,,,
0.8999999999999172,152.52343378980765,25.650734021534383,121.69073077996217,92.70114572742334,113.0,86.46417320502104,16.36244024590924,-12.015496612940447,10.627892666902131,0.999947652220726,0.9999887347221375,0.9274585753679275,0.9955508053302764,0.8659668505191803,0.9997820436954498,,,,,,
0.919999999999915,152.66750401144748,25.69129181584049,121.69886764816468,93.00723709132643,113.0,86.45360565326577,16.150510954716413,-9.438086423671846,10.634245802636435,0.9997885257005691,0.9999565303325653,0.941677975654602,0.9946414917707442,0.8543902486562729,0.9999278306961059,,,,,,
0.9399999999999128,152.79373942361593,26.005290867474354,120.82096433332372,91.79994027330686,113.0,86.44312438351186,16.016936533002863,-2.639181704887192,10.640547066255156,0.9995490670204162,0.9999348759651183,0.9578074216842651,0.9958033084869384,0.8530886575579643,0.9999317109584808,,,,,,
0.9599999999999106,152.9060188381205,26.524369883852536,118.66019312747511,90.06166845233068,113.0,86.43273105087329,16.059631378910737,5.986224583959413,10.646795462715737,0.9983700305223464,0.9999287068843841,0.9779021114110946,0.9957870900630951,0.8520892575383187,0.9999296009540557,,,,,,
0.9799999999999084,153.0078119285674,27.177686159456783,115.45046301781609,87.52404780719415,113.0,86.42242729657778,16.18993863768155,5.42047240127336,10.652990005323925,0.9846721589565277,0.9999138116836548,0.9893498599529266,0.9907492667436599,0.8518577471375465,0.9995194375514984,,,,,,
0.9999999999999062,153.10095095572822,27.911086404024633,111.64711842645862,83.6546493159015,113.0,86.41221474770757,16.249846161916796,1.0087775655960642,10.659129715889652,0.9860645651817321,0.9999631106853485,0.9746174693107604,0.9524963974952697,0.853237135708332,0.9939269602298736,,,,,,
1.019999999999904,153.185687280505,28.684996844601585,107.4768154489937,79.18281314426498,119.42705098312469,86.40209501694252,16.27251380322129,2.3788224315491866,14.52911022200162,0.9721813976764678,0.9994040042161941,0.9777715146541595,0.8993792355060577,0.8566437065601349,0.9401444315910339,,,,,,
1.039999999999902,153.25885578485494,29.4700637992396,103.10244741592398,74.96349991326979,117.05543671487739,86.39206970230543,16.3674105440212,6.960048715282353,13.109340012365784,0.9228850334882736,0.996155571937561,0.8583171144127846,0.855199471116066,0.9216265991330147,0.8915238901972771,,,,,,
1.0599999999998997,153.31416774901334,30.245307904017693,98.7794742561005,71.01775242527704,117.11085449816743,86.38214038690971,16.524438364616444,7.910312565872472,13.148626215774868,0.8540485173463821,0.9857327401638031,0.8512647777795791,0.8515578404068946,0.9907062262296676,0.8552521049976348,,,,,,
1.0799999999998975,153.34521685247117,30.985162434695827,94.95796645280329,67.29840046605761,117.1662344247479,86.37230863870934,16.662504535219977,5.748196865139813,13.187831003311143,0.8511206448078156,0.9044016093015671,0.8508366972208022,0.8521388828754425,0.9959003508090972,0.8511563092470169,,,,,,
1.0999999999998953,153.34688963001506,31.640579540975345,92.186760536769,64.51760649883822,117.2215575824246,86.36257601025136,16.7567791899488,3.780417670275869,13.226942071720089,0.8503915533423424,0.8613513186573982,0.8506312355399132,0.8539159715175628,0.9977210700511931,0.8503222048282623,,,,,,
